exp_id,scenario,alpha,replicate,t,rho,A_true,A_obs,rho_base,pert_on,pert_off,rho_pert
9,S2,0.97,48,11.0,0.4,0.5306180080414389,0.052307240114384056,0.4,3.0,6.0,0.85
9,S2,0.97,48,12.0,0.4,0.78328817111114,0.0,0.4,3.0,6.0,0.85
9,S2,0.97,48,13.0,0.4,1.2789360749670926,0.0,0.4,3.0,6.0,0.85
9,S2,0.97,48,14.0,0.4,1.8043643811404821,0.00048434813361998693,0.4,3.0,6.0,0.85
9,S2,0.97,48,15.0,0.4,2.1494689011725963,0.0779365065796469,0.4,3.0,6.0,0.85
9,S2,0.97,48,16.0,0.4,2.33764510483503,0.03946733495952358,0.4,3.0,6.0,0.85
9,S2,0.97,48,17.0,0.4,2.4349057553477618,0.03860753344091029,0.4,3.0,6.0,0.85
9,S2,0.97,48,18.0,0.4,2.4849648972816176,0.034977079543781354,0.4,3.0,6.0,0.85
9,S2,0.97,48,19.0,0.4,2.511216950150322,0.0932898223968715,0.4,3.0,6.0,0.85
9,S2,0.97,48,20.0,0.4,2.5254506956442353,0.07909860911044198,0.4,3.0,6.0,0.85
9,S2,0.97,49,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
9,S2,0.97,49,1.0,0.4,0.05397804312300794,0.07400593716268493,0.4,3.0,6.0,0.85
9,S2,0.97,49,2.0,0.4,0.055823551478945375,0.03148678507183721,0.4,3.0,6.0,0.85
9,S2,0.97,49,3.0,0.85,0.05700533670996037,0.02547259640071592,0.4,3.0,6.0,0.85
9,S2,0.97,49,4.0,0.85,0.10730690442277195,0.035991601034952934,0.4,3.0,6.0,0.85
9,S2,0.97,49,5.0,0.85,0.17980786003930616,0.05782141471093507,0.4,3.0,6.0,0.85
9,S2,0.97,49,6.0,0.85,0.343752065854441,0.02013476688286201,0.4,3.0,6.0,0.85
9,S2,0.97,49,7.0,0.4,0.3462257980724503,0.0,0.4,3.0,6.0,0.85
9,S2,0.97,49,8.0,0.4,0.35715440903111073,0.0022691179178677633,0.4,3.0,6.0,0.85
9,S2,0.97,49,9.0,0.4,0.37975305022265743,0.022060129000783073,0.4,3.0,6.0,0.85
9,S2,0.97,49,10.0,0.4,0.42635156089745974,0.04253567916331355,0.4,3.0,6.0,0.85
9,S2,0.97,49,11.0,0.4,0.5306180080414389,0.044969218834420684,0.4,3.0,6.0,0.85
9,S2,0.97,49,12.0,0.4,0.78328817111114,0.026561743543337894,0.4,3.0,6.0,0.85
9,S2,0.97,49,13.0,0.4,1.2789360749670926,0.02051769665346268,0.4,3.0,6.0,0.85
9,S2,0.97,49,14.0,0.4,1.8043643811404821,0.07600895355305072,0.4,3.0,6.0,0.85
9,S2,0.97,49,15.0,0.4,2.1494689011725963,0.04009818561507642,0.4,3.0,6.0,0.85
9,S2,0.97,49,16.0,0.4,2.33764510483503,0.05591427277528898,0.4,3.0,6.0,0.85
9,S2,0.97,49,17.0,0.4,2.4349057553477618,0.0263657836219486,0.4,3.0,6.0,0.85
9,S2,0.97,49,18.0,0.4,2.4849648972816176,0.012844361447937033,0.4,3.0,6.0,0.85
9,S2,0.97,49,19.0,0.4,2.511216950150322,0.012869000890161726,0.4,3.0,6.0,0.85
9,S2,0.97,49,20.0,0.4,2.5254506956442353,0.014725818050460589,0.4,3.0,6.0,0.85
9,S2,0.97,50,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
9,S2,0.97,50,1.0,0.4,0.05397804312300794,0.039504468913827764,0.4,3.0,6.0,0.85
9,S2,0.97,50,2.0,0.4,0.055823551478945375,0.06983952456918625,0.4,3.0,6.0,0.85
9,S2,0.97,50,3.0,0.85,0.05700533670996037,0.10527262107211253,0.4,3.0,6.0,0.85
9,S2,0.97,50,4.0,0.85,0.10730690442277195,0.26122695166865756,0.4,3.0,6.0,0.85
9,S2,0.97,50,5.0,0.85,0.17980786003930616,0.6957033010621534,0.4,3.0,6.0,0.85
9,S2,0.97,50,6.0,0.85,0.343752065854441,2.2048977665202454,0.4,3.0,6.0,0.85
9,S2,0.97,50,7.0,0.4,0.3462257980724503,2.34136754166177,0.4,3.0,6.0,0.85
9,S2,0.97,50,8.0,0.4,0.35715440903111073,2.459387305131714,0.4,3.0,6.0,0.85
9,S2,0.97,50,9.0,0.4,0.37975305022265743,2.4999002516290996,0.4,3.0,6.0,0.85
9,S2,0.97,50,10.0,0.4,0.42635156089745974,2.5641049223885366,0.4,3.0,6.0,0.85
9,S2,0.97,50,11.0,0.4,0.5306180080414389,2.531168477706649,0.4,3.0,6.0,0.85
9,S2,0.97,50,12.0,0.4,0.78328817111114,2.4971016333134526,0.4,3.0,6.0,0.85
9,S2,0.97,50,13.0,0.4,1.2789360749670926,2.511619746550471,0.4,3.0,6.0,0.85
9,S2,0.97,50,14.0,0.4,1.8043643811404821,2.5004095598840324,0.4,3.0,6.0,0.85
9,S2,0.97,50,15.0,0.4,2.1494689011725963,2.5091817741235154,0.4,3.0,6.0,0.85
9,S2,0.97,50,16.0,0.4,2.33764510483503,2.5326288959981436,0.4,3.0,6.0,0.85
9,S2,0.97,50,17.0,0.4,2.4349057553477618,2.5296466126831807,0.4,3.0,6.0,0.85
9,S2,0.97,50,18.0,0.4,2.4849648972816176,2.4916878832468012,0.4,3.0,6.0,0.85
9,S2,0.97,50,19.0,0.4,2.511216950150322,2.4863151063664057,0.4,3.0,6.0,0.85
9,S2,0.97,50,20.0,0.4,2.5254506956442353,2.4929775017083737,0.4,3.0,6.0,0.85
10,S2,1.0,1,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,1,1.0,0.4,0.05397844788434061,0.005853939774801018,0.4,3.0,6.0,0.85
10,S2,1.0,1,2.0,0.4,0.05591985573795882,0.0019031254839779342,0.4,3.0,6.0,0.85
10,S2,1.0,1,3.0,0.85,0.057102178198225266,0.008332161900487297,0.4,3.0,6.0,0.85
10,S2,1.0,1,4.0,0.85,0.10670465560912737,0.04620736897119225,0.4,3.0,6.0,0.85
10,S2,1.0,1,5.0,0.85,0.1800581415788792,0.2153008902875913,0.4,3.0,6.0,0.85
10,S2,1.0,1,6.0,0.85,0.3459067135731848,0.4640934116157702,0.4,3.0,6.0,0.85
10,S2,1.0,1,7.0,0.4,0.36480214549140527,0.47978206166145165,0.4,3.0,6.0,0.85
10,S2,1.0,1,8.0,0.4,0.3992017990773898,0.6294563044764012,0.4,3.0,6.0,0.85
10,S2,1.0,1,9.0,0.4,0.4722997736686229,0.9296616632477724,0.4,3.0,6.0,0.85
10,S2,1.0,1,10.0,0.4,0.6449561314154304,1.4822557727836763,0.4,3.0,6.0,0.85
10,S2,1.0,1,11.0,0.4,1.0420815110415238,1.994097145095192,0.4,3.0,6.0,0.85
10,S2,1.0,1,12.0,0.4,1.61183981990295,2.2501181206898733,0.4,3.0,6.0,0.85
10,S2,1.0,1,13.0,0.4,2.057755555747397,2.463722835640492,0.4,3.0,6.0,0.85
10,S2,1.0,1,14.0,0.4,2.3115784718168553,2.5102859730157556,0.4,3.0,6.0,0.85
10,S2,1.0,1,15.0,0.4,2.439661849202455,2.5133281833322996,0.4,3.0,6.0,0.85
10,S2,1.0,1,16.0,0.4,2.50132250653813,2.537371789604955,0.4,3.0,6.0,0.85
10,S2,1.0,1,17.0,0.4,2.530421384123732,2.6112496977652238,0.4,3.0,6.0,0.85
10,S2,1.0,1,18.0,0.4,2.5440329593268265,2.5519850956609593,0.4,3.0,6.0,0.85
10,S2,1.0,1,19.0,0.4,2.5503745406984137,2.6144166876730974,0.4,3.0,6.0,0.85
10,S2,1.0,1,20.0,0.4,2.5533236144722444,2.5547844033320413,0.4,3.0,6.0,0.85
10,S2,1.0,2,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,2,1.0,0.4,0.05397844788434061,0.09837268362934362,0.4,3.0,6.0,0.85
10,S2,1.0,2,2.0,0.4,0.05591985573795882,0.05716952801591328,0.4,3.0,6.0,0.85
10,S2,1.0,2,3.0,0.85,0.057102178198225266,0.09921485521013182,0.4,3.0,6.0,0.85
10,S2,1.0,2,4.0,0.85,0.10670465560912737,0.20660105818366842,0.4,3.0,6.0,0.85
10,S2,1.0,2,5.0,0.85,0.1800581415788792,0.5853910578964664,0.4,3.0,6.0,0.85
10,S2,1.0,2,6.0,0.85,0.3459067135731848,2.079825408644393,0.4,3.0,6.0,0.85
10,S2,1.0,2,7.0,0.4,0.36480214549140527,2.3254902378382045,0.4,3.0,6.0,0.85
10,S2,1.0,2,8.0,0.4,0.3992017990773898,2.4437246371448746,0.4,3.0,6.0,0.85
10,S2,1.0,2,9.0,0.4,0.4722997736686229,2.5219603077194943,0.4,3.0,6.0,0.85
10,S2,1.0,2,10.0,0.4,0.6449561314154304,2.4944125730691296,0.4,3.0,6.0,0.85
10,S2,1.0,2,11.0,0.4,1.0420815110415238,2.4865697915058185,0.4,3.0,6.0,0.85
10,S2,1.0,2,12.0,0.4,1.61183981990295,2.5765205445204318,0.4,3.0,6.0,0.85
10,S2,1.0,2,13.0,0.4,2.057755555747397,2.5457781948153055,0.4,3.0,6.0,0.85
10,S2,1.0,2,14.0,0.4,2.3115784718168553,2.5531766504529103,0.4,3.0,6.0,0.85
10,S2,1.0,2,15.0,0.4,2.439661849202455,2.5836001952348178,0.4,3.0,6.0,0.85
10,S2,1.0,2,16.0,0.4,2.50132250653813,2.5870716426739175,0.4,3.0,6.0,0.85
10,S2,1.0,2,17.0,0.4,2.530421384123732,2.54090026420036,0.4,3.0,6.0,0.85
10,S2,1.0,2,18.0,0.4,2.5440329593268265,2.5388868848020514,0.4,3.0,6.0,0.85
10,S2,1.0,2,19.0,0.4,2.5503745406984137,2.5157403261774154,0.4,3.0,6.0,0.85
10,S2,1.0,2,20.0,0.4,2.5533236144722444,2.502889562322456,0.4,3.0,6.0,0.85
10,S2,1.0,3,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,3,1.0,0.4,0.05397844788434061,0.054946580807371914,0.4,3.0,6.0,0.85
10,S2,1.0,3,2.0,0.4,0.05591985573795882,0.05331477000026029,0.4,3.0,6.0,0.85
10,S2,1.0,3,3.0,0.85,0.057102178198225266,0.0789346461319604,0.4,3.0,6.0,0.85
10,S2,1.0,3,4.0,0.85,0.10670465560912737,0.13599874496737716,0.4,3.0,6.0,0.85
10,S2,1.0,3,5.0,0.85,0.1800581415788792,0.2095912360797115,0.4,3.0,6.0,0.85
10,S2,1.0,3,6.0,0.85,0.3459067135731848,0.46562405651925165,0.4,3.0,6.0,0.85
10,S2,1.0,3,7.0,0.4,0.36480214549140527,0.6649459005701687,0.4,3.0,6.0,0.85
10,S2,1.0,3,8.0,0.4,0.3992017990773898,1.089729901138191,0.4,3.0,6.0,0.85
10,S2,1.0,3,9.0,0.4,0.4722997736686229,1.6872896948054341,0.4,3.0,6.0,0.85
10,S2,1.0,3,10.0,0.4,0.6449561314154304,2.095340734321942,0.4,3.0,6.0,0.85
10,S2,1.0,3,11.0,0.4,1.0420815110415238,2.282060763562008,0.4,3.0,6.0,0.85
10,S2,1.0,3,12.0,0.4,1.61183981990295,2.4445780273566893,0.4,3.0,6.0,0.85
10,S2,1.0,3,13.0,0.4,2.057755555747397,2.4949592277112,0.4,3.0,6.0,0.85
10,S2,1.0,3,14.0,0.4,2.3115784718168553,2.489736638007522,0.4,3.0,6.0,0.85
10,S2,1.0,3,15.0,0.4,2.439661849202455,2.5256908512230267,0.4,3.0,6.0,0.85
10,S2,1.0,3,16.0,0.4,2.50132250653813,2.5188558439946935,0.4,3.0,6.0,0.85
10,S2,1.0,3,17.0,0.4,2.530421384123732,2.539483841613173,0.4,3.0,6.0,0.85
10,S2,1.0,3,18.0,0.4,2.5440329593268265,2.6335062701642373,0.4,3.0,6.0,0.85
10,S2,1.0,3,19.0,0.4,2.5503745406984137,2.5994694613808993,0.4,3.0,6.0,0.85
10,S2,1.0,3,20.0,0.4,2.5533236144722444,2.5930396857594564,0.4,3.0,6.0,0.85
10,S2,1.0,4,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,4,1.0,0.4,0.05397844788434061,0.023790331082597344,0.4,3.0,6.0,0.85
10,S2,1.0,4,2.0,0.4,0.05591985573795882,0.10532455311579374,0.4,3.0,6.0,0.85
10,S2,1.0,4,3.0,0.85,0.057102178198225266,0.17677281667113323,0.4,3.0,6.0,0.85
10,S2,1.0,4,4.0,0.85,0.10670465560912737,0.21381379926706148,0.4,3.0,6.0,0.85
10,S2,1.0,4,5.0,0.85,0.1800581415788792,0.5225273737433049,0.4,3.0,6.0,0.85
10,S2,1.0,4,6.0,0.85,0.3459067135731848,1.7310685639423986,0.4,3.0,6.0,0.85
10,S2,1.0,4,7.0,0.4,0.36480214549140527,2.125021724189778,0.4,3.0,6.0,0.85
10,S2,1.0,4,8.0,0.4,0.3992017990773898,2.303754035255948,0.4,3.0,6.0,0.85
10,S2,1.0,4,9.0,0.4,0.4722997736686229,2.4139982606766432,0.4,3.0,6.0,0.85
10,S2,1.0,4,10.0,0.4,0.6449561314154304,2.4573453698566166,0.4,3.0,6.0,0.85
10,S2,1.0,4,11.0,0.4,1.0420815110415238,2.4903157211876965,0.4,3.0,6.0,0.85
10,S2,1.0,4,12.0,0.4,1.61183981990295,2.5090993347698407,0.4,3.0,6.0,0.85
10,S2,1.0,4,13.0,0.4,2.057755555747397,2.486601169220956,0.4,3.0,6.0,0.85
10,S2,1.0,4,14.0,0.4,2.3115784718168553,2.514389805485762,0.4,3.0,6.0,0.85
10,S2,1.0,4,15.0,0.4,2.439661849202455,2.530258594623447,0.4,3.0,6.0,0.85
10,S2,1.0,4,16.0,0.4,2.50132250653813,2.485944934269583,0.4,3.0,6.0,0.85
10,S2,1.0,4,17.0,0.4,2.530421384123732,2.485182705708122,0.4,3.0,6.0,0.85
10,S2,1.0,4,18.0,0.4,2.5440329593268265,2.4935518974707094,0.4,3.0,6.0,0.85
10,S2,1.0,4,19.0,0.4,2.5503745406984137,2.536231674787666,0.4,3.0,6.0,0.85
10,S2,1.0,4,20.0,0.4,2.5533236144722444,2.5154257392007016,0.4,3.0,6.0,0.85
10,S2,1.0,5,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,5,1.0,0.4,0.05397844788434061,0.011374703657205828,0.4,3.0,6.0,0.85
10,S2,1.0,5,2.0,0.4,0.05591985573795882,0.05374200833372223,0.4,3.0,6.0,0.85
10,S2,1.0,5,3.0,0.85,0.057102178198225266,0.03789806947780025,0.4,3.0,6.0,0.85
10,S2,1.0,5,4.0,0.85,0.10670465560912737,0.10236127732193635,0.4,3.0,6.0,0.85
10,S2,1.0,5,5.0,0.85,0.1800581415788792,0.18218883529357943,0.4,3.0,6.0,0.85
10,S2,1.0,5,6.0,0.85,0.3459067135731848,0.4064346621744435,0.4,3.0,6.0,0.85
10,S2,1.0,5,7.0,0.4,0.36480214549140527,0.5160366773276541,0.4,3.0,6.0,0.85
10,S2,1.0,5,8.0,0.4,0.3992017990773898,0.6476816264572876,0.4,3.0,6.0,0.85
10,S2,1.0,5,9.0,0.4,0.4722997736686229,1.0440959137702015,0.4,3.0,6.0,0.85
10,S2,1.0,5,10.0,0.4,0.6449561314154304,1.6469074845601623,0.4,3.0,6.0,0.85
10,S2,1.0,5,11.0,0.4,1.0420815110415238,2.106208577670064,0.4,3.0,6.0,0.85
10,S2,1.0,5,12.0,0.4,1.61183981990295,2.309307152199591,0.4,3.0,6.0,0.85
10,S2,1.0,5,13.0,0.4,2.057755555747397,2.4919693395622224,0.4,3.0,6.0,0.85
10,S2,1.0,5,14.0,0.4,2.3115784718168553,2.561727295393648,0.4,3.0,6.0,0.85
10,S2,1.0,5,15.0,0.4,2.439661849202455,2.514476266986196,0.4,3.0,6.0,0.85
10,S2,1.0,5,16.0,0.4,2.50132250653813,2.4821942267958974,0.4,3.0,6.0,0.85
10,S2,1.0,5,17.0,0.4,2.530421384123732,2.565271831504531,0.4,3.0,6.0,0.85
10,S2,1.0,5,18.0,0.4,2.5440329593268265,2.5888830039233808,0.4,3.0,6.0,0.85
10,S2,1.0,5,19.0,0.4,2.5503745406984137,2.552817354649081,0.4,3.0,6.0,0.85
10,S2,1.0,5,20.0,0.4,2.5533236144722444,2.5513981664532834,0.4,3.0,6.0,0.85
10,S2,1.0,6,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,6,1.0,0.4,0.05397844788434061,0.0,0.4,3.0,6.0,0.85
10,S2,1.0,6,2.0,0.4,0.05591985573795882,0.004324884525880365,0.4,3.0,6.0,0.85
10,S2,1.0,6,3.0,0.85,0.057102178198225266,0.09675701640838967,0.4,3.0,6.0,0.85
10,S2,1.0,6,4.0,0.85,0.10670465560912737,0.046394979239558896,0.4,3.0,6.0,0.85
10,S2,1.0,6,5.0,0.85,0.1800581415788792,0.05630092237880146,0.4,3.0,6.0,0.85
10,S2,1.0,6,6.0,0.85,0.3459067135731848,0.0996096015129952,0.4,3.0,6.0,0.85
10,S2,1.0,6,7.0,0.4,0.36480214549140527,0.08028273270697771,0.4,3.0,6.0,0.85
10,S2,1.0,6,8.0,0.4,0.3992017990773898,0.093002935100131,0.4,3.0,6.0,0.85
10,S2,1.0,6,9.0,0.4,0.4722997736686229,0.06379850416019578,0.4,3.0,6.0,0.85
10,S2,1.0,6,10.0,0.4,0.6449561314154304,0.040710051606469934,0.4,3.0,6.0,0.85
10,S2,1.0,6,11.0,0.4,1.0420815110415238,0.0876354381451813,0.4,3.0,6.0,0.85
10,S2,1.0,6,12.0,0.4,1.61183981990295,0.061189714190820116,0.4,3.0,6.0,0.85
10,S2,1.0,6,13.0,0.4,2.057755555747397,0.0,0.4,3.0,6.0,0.85
10,S2,1.0,6,14.0,0.4,2.3115784718168553,0.01676531293000819,0.4,3.0,6.0,0.85
10,S2,1.0,6,15.0,0.4,2.439661849202455,0.016462211583388432,0.4,3.0,6.0,0.85
10,S2,1.0,6,16.0,0.4,2.50132250653813,0.026948637830940488,0.4,3.0,6.0,0.85
10,S2,1.0,6,17.0,0.4,2.530421384123732,0.04745434098353692,0.4,3.0,6.0,0.85
10,S2,1.0,6,18.0,0.4,2.5440329593268265,0.14536095776595562,0.4,3.0,6.0,0.85
10,S2,1.0,6,19.0,0.4,2.5503745406984137,0.08513028786897076,0.4,3.0,6.0,0.85
10,S2,1.0,6,20.0,0.4,2.5533236144722444,0.06761527043551861,0.4,3.0,6.0,0.85
10,S2,1.0,7,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,7,1.0,0.4,0.05397844788434061,0.07644724332245095,0.4,3.0,6.0,0.85
10,S2,1.0,7,2.0,0.4,0.05591985573795882,0.039268669239804155,0.4,3.0,6.0,0.85
10,S2,1.0,7,3.0,0.85,0.057102178198225266,0.06020213815201371,0.4,3.0,6.0,0.85
10,S2,1.0,7,4.0,0.85,0.10670465560912737,0.0631154206421912,0.4,3.0,6.0,0.85
10,S2,1.0,7,5.0,0.85,0.1800581415788792,0.08738289108371233,0.4,3.0,6.0,0.85
10,S2,1.0,7,6.0,0.85,0.3459067135731848,0.15154550992391877,0.4,3.0,6.0,0.85
10,S2,1.0,7,7.0,0.4,0.36480214549140527,0.15288608145547367,0.4,3.0,6.0,0.85
10,S2,1.0,7,8.0,0.4,0.3992017990773898,0.09569649940178118,0.4,3.0,6.0,0.85
10,S2,1.0,7,9.0,0.4,0.4722997736686229,0.08405148180607032,0.4,3.0,6.0,0.85
10,S2,1.0,7,10.0,0.4,0.6449561314154304,0.04008900842746863,0.4,3.0,6.0,0.85
10,S2,1.0,7,11.0,0.4,1.0420815110415238,0.0042445124141161595,0.4,3.0,6.0,0.85
10,S2,1.0,7,12.0,0.4,1.61183981990295,0.01485194214410248,0.4,3.0,6.0,0.85
10,S2,1.0,7,13.0,0.4,2.057755555747397,0.1230013476636864,0.4,3.0,6.0,0.85
10,S2,1.0,7,14.0,0.4,2.3115784718168553,0.08353028052294884,0.4,3.0,6.0,0.85
10,S2,1.0,7,15.0,0.4,2.439661849202455,0.03049003983009405,0.4,3.0,6.0,0.85
10,S2,1.0,7,16.0,0.4,2.50132250653813,0.023938007083575102,0.4,3.0,6.0,0.85
10,S2,1.0,7,17.0,0.4,2.530421384123732,0.05972910024100807,0.4,3.0,6.0,0.85
10,S2,1.0,7,18.0,0.4,2.5440329593268265,0.0,0.4,3.0,6.0,0.85
10,S2,1.0,7,19.0,0.4,2.5503745406984137,0.02588361765764892,0.4,3.0,6.0,0.85
10,S2,1.0,7,20.0,0.4,2.5533236144722444,0.0831719302395946,0.4,3.0,6.0,0.85
10,S2,1.0,8,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,8,1.0,0.4,0.05397844788434061,0.06292974054565219,0.4,3.0,6.0,0.85
10,S2,1.0,8,2.0,0.4,0.05591985573795882,0.01793580207178321,0.4,3.0,6.0,0.85
10,S2,1.0,8,3.0,0.85,0.057102178198225266,0.0691150545470925,0.4,3.0,6.0,0.85
10,S2,1.0,8,4.0,0.85,0.10670465560912737,0.26092776845097776,0.4,3.0,6.0,0.85
10,S2,1.0,8,5.0,0.85,0.1800581415788792,0.6407838478016725,0.4,3.0,6.0,0.85
10,S2,1.0,8,6.0,0.85,0.3459067135731848,2.103721359522754,0.4,3.0,6.0,0.85
10,S2,1.0,8,7.0,0.4,0.36480214549140527,2.3786280412678273,0.4,3.0,6.0,0.85
10,S2,1.0,8,8.0,0.4,0.3992017990773898,2.481264269724403,0.4,3.0,6.0,0.85
10,S2,1.0,8,9.0,0.4,0.4722997736686229,2.4878428382565985,0.4,3.0,6.0,0.85
10,S2,1.0,8,10.0,0.4,0.6449561314154304,2.5476165485268805,0.4,3.0,6.0,0.85
10,S2,1.0,8,11.0,0.4,1.0420815110415238,2.5732912978927978,0.4,3.0,6.0,0.85
10,S2,1.0,8,12.0,0.4,1.61183981990295,2.6110691897343865,0.4,3.0,6.0,0.85
10,S2,1.0,8,13.0,0.4,2.057755555747397,2.557635056969014,0.4,3.0,6.0,0.85
10,S2,1.0,8,14.0,0.4,2.3115784718168553,2.5900983604699546,0.4,3.0,6.0,0.85
10,S2,1.0,8,15.0,0.4,2.439661849202455,2.609130111844211,0.4,3.0,6.0,0.85
10,S2,1.0,8,16.0,0.4,2.50132250653813,2.56219190120063,0.4,3.0,6.0,0.85
10,S2,1.0,8,17.0,0.4,2.530421384123732,2.5770933718993163,0.4,3.0,6.0,0.85
10,S2,1.0,8,18.0,0.4,2.5440329593268265,2.6089081794284303,0.4,3.0,6.0,0.85
10,S2,1.0,8,19.0,0.4,2.5503745406984137,2.48538934453898,0.4,3.0,6.0,0.85
10,S2,1.0,8,20.0,0.4,2.5533236144722444,2.5522294965294594,0.4,3.0,6.0,0.85
10,S2,1.0,9,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,9,1.0,0.4,0.05397844788434061,0.1147356444076778,0.4,3.0,6.0,0.85
10,S2,1.0,9,2.0,0.4,0.05591985573795882,0.0791662202827516,0.4,3.0,6.0,0.85
10,S2,1.0,9,3.0,0.85,0.057102178198225266,0.05024133472892597,0.4,3.0,6.0,0.85
10,S2,1.0,9,4.0,0.85,0.10670465560912737,0.09622727155035612,0.4,3.0,6.0,0.85
10,S2,1.0,9,5.0,0.85,0.1800581415788792,0.2116727054469012,0.4,3.0,6.0,0.85
10,S2,1.0,9,6.0,0.85,0.3459067135731848,0.5968963059096619,0.4,3.0,6.0,0.85
10,S2,1.0,9,7.0,0.4,0.36480214549140527,0.9256898684406764,0.4,3.0,6.0,0.85
10,S2,1.0,9,8.0,0.4,0.3992017990773898,1.448381240484322,0.4,3.0,6.0,0.85
10,S2,1.0,9,9.0,0.4,0.4722997736686229,1.9686219690900992,0.4,3.0,6.0,0.85
10,S2,1.0,9,10.0,0.4,0.6449561314154304,2.3182730042859387,0.4,3.0,6.0,0.85
10,S2,1.0,9,11.0,0.4,1.0420815110415238,2.450273886337605,0.4,3.0,6.0,0.85
10,S2,1.0,9,12.0,0.4,1.61183981990295,2.516517180751586,0.4,3.0,6.0,0.85
10,S2,1.0,9,13.0,0.4,2.057755555747397,2.5258488598361923,0.4,3.0,6.0,0.85
10,S2,1.0,9,14.0,0.4,2.3115784718168553,2.5188563470010994,0.4,3.0,6.0,0.85
10,S2,1.0,9,15.0,0.4,2.439661849202455,2.5448660830490537,0.4,3.0,6.0,0.85
10,S2,1.0,9,16.0,0.4,2.50132250653813,2.515368485022861,0.4,3.0,6.0,0.85
10,S2,1.0,9,17.0,0.4,2.530421384123732,2.5544847380829907,0.4,3.0,6.0,0.85
10,S2,1.0,9,18.0,0.4,2.5440329593268265,2.516693792605521,0.4,3.0,6.0,0.85
10,S2,1.0,9,19.0,0.4,2.5503745406984137,2.5131523787434444,0.4,3.0,6.0,0.85
10,S2,1.0,9,20.0,0.4,2.5533236144722444,2.5307245956158253,0.4,3.0,6.0,0.85
10,S2,1.0,10,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,10,1.0,0.4,0.05397844788434061,0.0,0.4,3.0,6.0,0.85
10,S2,1.0,10,2.0,0.4,0.05591985573795882,0.049529385711034796,0.4,3.0,6.0,0.85
10,S2,1.0,10,3.0,0.85,0.057102178198225266,0.14702136172802005,0.4,3.0,6.0,0.85
10,S2,1.0,10,4.0,0.85,0.10670465560912737,0.14760189640406068,0.4,3.0,6.0,0.85
10,S2,1.0,10,5.0,0.85,0.1800581415788792,0.18970670891670177,0.4,3.0,6.0,0.85
10,S2,1.0,10,6.0,0.85,0.3459067135731848,0.15809213431301924,0.4,3.0,6.0,0.85
10,S2,1.0,10,7.0,0.4,0.36480214549140527,0.0648302060603246,0.4,3.0,6.0,0.85
10,S2,1.0,10,8.0,0.4,0.3992017990773898,0.0705695326235715,0.4,3.0,6.0,0.85
10,S2,1.0,10,9.0,0.4,0.4722997736686229,0.11347167422502731,0.4,3.0,6.0,0.85
10,S2,1.0,10,10.0,0.4,0.6449561314154304,0.04868936441930555,0.4,3.0,6.0,0.85
10,S2,1.0,10,11.0,0.4,1.0420815110415238,0.05193504564761438,0.4,3.0,6.0,0.85
10,S2,1.0,10,12.0,0.4,1.61183981990295,0.052806623457586285,0.4,3.0,6.0,0.85
10,S2,1.0,10,13.0,0.4,2.057755555747397,0.046086546666158246,0.4,3.0,6.0,0.85
10,S2,1.0,10,14.0,0.4,2.3115784718168553,0.08290944355013079,0.4,3.0,6.0,0.85
10,S2,1.0,10,15.0,0.4,2.439661849202455,0.05441969713089886,0.4,3.0,6.0,0.85
10,S2,1.0,10,16.0,0.4,2.50132250653813,0.0521756258438961,0.4,3.0,6.0,0.85
10,S2,1.0,10,17.0,0.4,2.530421384123732,0.049769939582337594,0.4,3.0,6.0,0.85
10,S2,1.0,10,18.0,0.4,2.5440329593268265,0.06921221468114573,0.4,3.0,6.0,0.85
10,S2,1.0,10,19.0,0.4,2.5503745406984137,0.08958593851854561,0.4,3.0,6.0,0.85
10,S2,1.0,10,20.0,0.4,2.5533236144722444,0.11334805024730545,0.4,3.0,6.0,0.85
10,S2,1.0,11,0.0,0.4,0.05,0.05,0.4,3.0,6.0,0.85
10,S2,1.0,11,1.0,0.4,0.05397844788434061,0.11348615284048692,0.4,3.0,6.0,0.85
10,S2,1.0,11,2.0,0.4,0.05591985573795882,0.024015672200916455,0.4,3.0,6.0,0.85
10,S2,1.0,11,3.0,0.85,0.057102178198225266,0.0633840273471337,0.4,3.0,6.0,0.85
10,S2,1.0,11,4.0,0.85,0.10670465560912737,0.11303213214151864,0.4,3.0,6.0,0.85
10,S2,1.0,11,5.0,0.85,0.1800581415788792,0.17244497422884408,0.4,3.0,6.0,0.85
