exp_id,scenario,alpha,replicate,t,rho,A_true,A_obs,rho_base,pert_on,pert_off,rho_pert
7,S2,0.9,1,6.0,0.4,0.0724008910901624,0.07235678914089481,0.4,3.0,5.0,0.55
7,S2,0.9,1,7.0,0.4,0.06548615190886876,0.08445679036207586,0.4,3.0,5.0,0.55
7,S2,0.9,1,8.0,0.4,0.062066142491503544,0.02347578082089591,0.4,3.0,5.0,0.55
7,S2,0.9,1,9.0,0.4,0.060274185488889354,0.05976449055112253,0.4,3.0,5.0,0.55
7,S2,0.9,1,10.0,0.4,0.05929285255735691,0.0885462699671749,0.4,3.0,5.0,0.55
7,S2,0.9,1,11.0,0.4,0.05873398586743422,0.06917666464092818,0.4,3.0,5.0,0.55
7,S2,0.9,1,12.0,0.4,0.05840398392094835,0.06855548260515268,0.4,3.0,5.0,0.55
7,S2,0.9,1,13.0,0.4,0.05820240113531893,-0.0027052721510505764,0.4,3.0,5.0,0.55
7,S2,0.9,1,14.0,0.4,0.05807527975803152,0.03221609881249534,0.4,3.0,5.0,0.55
7,S2,0.9,1,15.0,0.4,0.0579926948316823,0.06178274070499183,0.4,3.0,5.0,0.55
7,S2,0.9,2,0.0,0.4,0.05,0.07801065070526382,0.4,3.0,5.0,0.55
7,S2,0.9,2,1.0,0.4,0.0539679313075063,0.02183926608351025,0.4,3.0,5.0,0.55
7,S2,0.9,2,2.0,0.4,0.05560382637232713,0.08524859427826213,0.4,3.0,5.0,0.55
7,S2,0.9,2,3.0,0.55,0.05661787062632709,0.09605837006189409,0.4,3.0,5.0,0.55
7,S2,0.9,2,4.0,0.55,0.07575078825109338,0.10055442580527008,0.4,3.0,5.0,0.55
7,S2,0.9,2,5.0,0.55,0.08906401887954625,0.061557156747524655,0.4,3.0,5.0,0.55
7,S2,0.9,2,6.0,0.4,0.0724008910901624,0.05165834053916371,0.4,3.0,5.0,0.55
7,S2,0.9,2,7.0,0.4,0.06548615190886876,0.059170870812283685,0.4,3.0,5.0,0.55
7,S2,0.9,2,8.0,0.4,0.062066142491503544,0.030455641188842246,0.4,3.0,5.0,0.55
7,S2,0.9,2,9.0,0.4,0.060274185488889354,0.08789324767178897,0.4,3.0,5.0,0.55
7,S2,0.9,2,10.0,0.4,0.05929285255735691,0.030285960383474194,0.4,3.0,5.0,0.55
7,S2,0.9,2,11.0,0.4,0.05873398586743422,0.13473642085048138,0.4,3.0,5.0,0.55
7,S2,0.9,2,12.0,0.4,0.05840398392094835,0.06645147504569117,0.4,3.0,5.0,0.55
7,S2,0.9,2,13.0,0.4,0.05820240113531893,0.04920841318027136,0.4,3.0,5.0,0.55
7,S2,0.9,2,14.0,0.4,0.05807527975803152,0.0667585910217465,0.4,3.0,5.0,0.55
7,S2,0.9,2,15.0,0.4,0.0579926948316823,0.0164314627371569,0.4,3.0,5.0,0.55
7,S2,0.9,3,0.0,0.4,0.05,0.05167441783798094,0.4,3.0,5.0,0.55
7,S2,0.9,3,1.0,0.4,0.0539679313075063,0.002483415909920045,0.4,3.0,5.0,0.55
7,S2,0.9,3,2.0,0.4,0.05560382637232713,0.016309825797313195,0.4,3.0,5.0,0.55
7,S2,0.9,3,3.0,0.55,0.05661787062632709,0.07318547812388655,0.4,3.0,5.0,0.55
7,S2,0.9,3,4.0,0.55,0.07575078825109338,0.08230948877742986,0.4,3.0,5.0,0.55
7,S2,0.9,3,5.0,0.55,0.08906401887954625,0.08809886848287113,0.4,3.0,5.0,0.55
7,S2,0.9,3,6.0,0.4,0.0724008910901624,0.07541270558341635,0.4,3.0,5.0,0.55
7,S2,0.9,3,7.0,0.4,0.06548615190886876,0.12596410160085525,0.4,3.0,5.0,0.55
7,S2,0.9,3,8.0,0.4,0.062066142491503544,0.07344510673586972,0.4,3.0,5.0,0.55
7,S2,0.9,3,9.0,0.4,0.060274185488889354,0.1293466315544713,0.4,3.0,5.0,0.55
7,S2,0.9,3,10.0,0.4,0.05929285255735691,0.06778452739955768,0.4,3.0,5.0,0.55
7,S2,0.9,3,11.0,0.4,0.05873398586743422,0.03742512797016637,0.4,3.0,5.0,0.55
7,S2,0.9,3,12.0,0.4,0.05840398392094835,0.04673707347563953,0.4,3.0,5.0,0.55
7,S2,0.9,3,13.0,0.4,0.05820240113531893,0.04297080299154713,0.4,3.0,5.0,0.55
7,S2,0.9,3,14.0,0.4,0.05807527975803152,0.06862448796978984,0.4,3.0,5.0,0.55
7,S2,0.9,3,15.0,0.4,0.0579926948316823,0.08941844745234655,0.4,3.0,5.0,0.55
8,S2,0.95,1,0.0,0.4,0.05,0.0711844217913263,0.4,3.0,5.0,0.55
8,S2,0.95,1,1.0,0.4,0.053976430499184866,0.039762349826143226,0.4,3.0,5.0,0.55
8,S2,0.95,1,2.0,0.4,0.05576005384229858,0.10608754642693836,0.4,3.0,5.0,0.55
8,S2,0.95,1,3.0,0.55,0.056792429885452696,0.06861443477480153,0.4,3.0,5.0,0.55
8,S2,0.95,1,4.0,0.55,0.07588776112558553,0.10148646853954649,0.4,3.0,5.0,0.55
8,S2,0.95,1,5.0,0.55,0.090190868435029,0.17829178640658339,0.4,3.0,5.0,0.55
8,S2,0.95,1,6.0,0.4,0.07411598493176748,0.07886598475984936,0.4,3.0,5.0,0.55
8,S2,0.95,1,7.0,0.4,0.06634477001092388,0.04130847318707908,0.4,3.0,5.0,0.55
8,S2,0.95,1,8.0,0.4,0.06237432270349437,0.08134612573476986,0.4,3.0,5.0,0.55
8,S2,0.95,1,9.0,0.4,0.06031122040100994,0.06844090684344364,0.4,3.0,5.0,0.55
8,S2,0.95,1,10.0,0.4,0.05921920402042454,0.05174020175267189,0.4,3.0,5.0,0.55
8,S2,0.95,1,11.0,0.4,0.05862878845520455,0.045616124016135275,0.4,3.0,5.0,0.55
8,S2,0.95,1,12.0,0.4,0.058301966944056566,0.06597521515167684,0.4,3.0,5.0,0.55
8,S2,0.95,1,13.0,0.4,0.058116372554086734,0.06250801829399812,0.4,3.0,5.0,0.55
8,S2,0.95,1,14.0,0.4,0.058008052856101396,0.14264575584772185,0.4,3.0,5.0,0.55
8,S2,0.95,1,15.0,0.4,0.05794298051064153,0.03075242139075955,0.4,3.0,5.0,0.55
8,S2,0.95,2,0.0,0.4,0.05,0.01989471480816518,0.4,3.0,5.0,0.55
8,S2,0.95,2,1.0,0.4,0.053976430499184866,0.09106947320397119,0.4,3.0,5.0,0.55
8,S2,0.95,2,2.0,0.4,0.05576005384229858,0.052764850493096475,0.4,3.0,5.0,0.55
8,S2,0.95,2,3.0,0.55,0.056792429885452696,0.027135601721058982,0.4,3.0,5.0,0.55
8,S2,0.95,2,4.0,0.55,0.07588776112558553,0.02964299171832596,0.4,3.0,5.0,0.55
8,S2,0.95,2,5.0,0.55,0.090190868435029,0.08140749131570113,0.4,3.0,5.0,0.55
8,S2,0.95,2,6.0,0.4,0.07411598493176748,0.06787428899726494,0.4,3.0,5.0,0.55
8,S2,0.95,2,7.0,0.4,0.06634477001092388,0.0616088278097136,0.4,3.0,5.0,0.55
8,S2,0.95,2,8.0,0.4,0.06237432270349437,0.02198445666274916,0.4,3.0,5.0,0.55
8,S2,0.95,2,9.0,0.4,0.06031122040100994,0.044424661736759574,0.4,3.0,5.0,0.55
8,S2,0.95,2,10.0,0.4,0.05921920402042454,0.021818869034797725,0.4,3.0,5.0,0.55
8,S2,0.95,2,11.0,0.4,0.05862878845520455,0.06252194886239291,0.4,3.0,5.0,0.55
8,S2,0.95,2,12.0,0.4,0.058301966944056566,0.033483658194776986,0.4,3.0,5.0,0.55
8,S2,0.95,2,13.0,0.4,0.058116372554086734,0.051291316998679636,0.4,3.0,5.0,0.55
