time,state
20.9,4.29187786503249
20.91,4.29746641186399
20.92,4.30301997798046
20.93,4.30853888968932
20.94,4.31402346733683
20.95,4.31947402549187
20.96,4.32489087315483
20.97,4.33027431390822
20.98,4.33562464611859
20.99,4.34094216307978
21,4.34622715317689
21.01,4.35147990004243
21.02,4.35670068268944
21.03,4.36188977565535
21.04,4.36704744913751
21.05,4.37217396910964
21.06,4.37726959745872
21.07,4.3823345920813
21.08,4.38736920701797
21.09,4.39237369254086
21.1,4.39734829526848
21.11,4.40229325826235
21.12,4.40720882112402
21.13,4.41209522007925
21.14,4.41695268807358
21.15,4.42178145485739
21.16,4.42658174706314
21.17,4.43135378828419
21.18,4.43609779915804
21.19,4.44081399742585
21.2,4.44550259802048
21.21,4.45016381311338
21.22,4.45479785220084
21.23,4.45940492215054
21.24,4.46398522727319
21.25,4.46853896937726
21.26,4.47306634782162
21.27,4.47756755958191
21.28,4.4820427992896
21.29,4.48649225929555
21.3,4.49091612970961
21.31,4.49531459845356
21.32,4.49968785130914
21.33,4.50403607196017
21.34,4.50835944203292
21.35,4.51265814114539
21.36,4.51693234694157
21.37,4.52118223513716
21.38,4.52540797954404
21.39,4.52960975213365
21.4,4.53378772304043
21.41,4.53794206062085
21.42,4.54207293147878
21.43,4.54618050049414
21.44,4.55026493086702
21.45,4.55432638412706
21.46,4.55836502019241
21.47,4.56238099737137
21.48,4.56637447240654
21.49,4.57034560050053
21.5,4.57429453533591
21.51,4.57822142910795
21.52,4.58212643254652
21.53,4.58600969494288
21.54,4.58987136416882
21.55,4.59371158670809
21.56,4.59753050766968
21.57,4.60132827081516
21.58,4.60510501858055
21.59,4.60886089209571
21.6,4.61259603120304
21.61,4.61631057447789
21.62,4.62000465925396
21.63,4.62367842163094
21.64,4.62733199650313
21.65,4.6309655175714
21.66,4.63457911736212
21.67,4.63817292724276
21.68,4.64174707744503
21.69,4.64530169706934
21.7,4.64883691411576
21.71,4.65235285548269
21.72,4.6558496469928
21.73,4.6593274134087
21.74,4.66278627844041
21.75,4.66622636476546
21.76,4.66964779403596
21.77,4.67305068689862
21.78,4.67643516300958
21.79,4.67980134103238
21.8,4.68314933867437
21.81,4.68647927267353
21.82,4.68979125883207
21.83,4.69308541201377
21.84,4.69636184616105
21.85,4.69962067431067
21.86,4.70286200859343
21.87,4.70608596025336
21.88,4.70929263965988
21.89,4.71248215631145
21.9,4.71565461885107
21.91,4.71881013507073
21.92,4.72194881193188
21.93,4.72507075555672
21.94,4.7281760712602
21.95,4.73126486354332
21.96,4.73433723610365
21.97,4.73739329184898
21.98,4.7404331329087
21.99,4.74345686063355
22,4.74646457560562
22.01,4.74945637765824
22.02,4.75243236586568
22.03,4.75539263856648
22.04,4.75833729336464
22.05,4.76126642713501
22.06,4.76418013603885
22.07,4.76707851551905
22.08,4.7699616603248
22.09,4.77282966449778
22.1,4.7756826213978
22.11,4.77852062369777
22.12,4.78134376339576
22.13,4.7841521318233
22.14,4.78694581964091
22.15,4.78972491686599
22.16,4.79248951285416
22.17,4.79523969632314
22.18,4.79797555535328
22.19,4.80069717739066
22.2,4.80340464926118
22.21,4.80609805716576
22.22,4.80877748669628
22.23,4.81144302283262
22.24,4.81409474995627
22.25,4.81673275185047
22.26,4.81935711170828
22.27,4.82196791213151
22.28,4.82456523515188
22.29,4.82714916221585
22.3,4.82971977420533
22.31,4.8322771514363
22.32,4.83482137366406
22.33,4.8373525200886
22.34,4.83987066936287
22.35,4.84237589958875
22.36,4.84486828833332
22.37,4.84734791262519
22.38,4.84981484896142
22.39,4.8522691733144
22.4,4.85471096113216
22.41,4.85714028734791
22.42,4.85955722637686
22.43,4.8619618521299
22.44,4.86435423801328
22.45,4.86673445692784
22.46,4.86910258128541
22.47,4.87145868299823
22.48,4.87380283349723
22.49,4.87613510372387
22.5,4.87845556414423
22.51,4.88076428474592
22.52,4.88306133504252
22.53,4.88534678408418
22.54,4.88762070045233
22.55,4.88988315226753
22.56,4.89213420719787
22.57,4.89437393245432
22.58,4.89660239479417
22.59,4.89881966053873
22.6,4.90102579555796
22.61,4.90322086528555
22.62,4.90540493471881
22.63,4.90757806842664
22.64,4.90974033054109
22.65,4.91189178477638
22.66,4.91403249442088
22.67,4.91616252234525
22.68,4.91828193100302
22.69,4.92039078243568
22.7,4.92248913827679
22.71,4.92457705975224
22.72,4.92665460768541
22.73,4.92872184250017
22.74,4.93077882422209
22.75,4.93282561248489
22.76,4.93486226652863
22.77,4.93688884520977
22.78,4.93890540699535
22.79,4.94091200996983
22.8,4.94290871184459
22.81,4.94489556994766
22.82,4.94687264123861
22.83,4.94883998230133
22.84,4.95079764935738
22.85,4.95274569825532
22.86,4.95468418449172
22.87,4.95661316319177
22.88,4.95853268913385
22.89,4.96044281673048
22.9,4.96234360005543
22.91,4.96423509281887
22.92,4.96611734839718
22.93,4.9679904198131
22.94,4.96985435975245
22.95,4.97170922055786
22.96,4.97355505423917
22.97,4.97539191246909
22.98,4.9772198465905
22.99,4.97903890761217
23,4.98084914622093
23.01,4.98265061277788
23.02,4.98444335731748
23.03,4.98622742955911
23.04,4.98800287889807
23.05,4.98976975442158
23.06,4.99152810489851
23.07,4.99327797878881
23.08,4.99501942423849
23.09,4.9967524890942
23.1,4.99847722089439
23.11,5.00019366687387
23.12,5.00190187396923
23.13,5.00360188881826
23.14,5.00529375776183
23.15,5.00697752685015
23.16,5.0086532418373
23.17,5.01032094818917
23.18,5.01198069108337
23.19,5.01363251541623
23.2,5.01527646579298
23.21,5.01691258654156
23.22,5.01854092170941
23.23,5.02016151506697
23.24,5.02177441010545
23.25,5.02337965004681
23.26,5.02497727783734
23.27,5.02656733615502
23.28,5.02814986740668
23.29,5.02972491373714
23.3,5.03129251702416
23.31,5.03285271888085
23.32,5.03440556066544
23.33,5.03595108346704
23.34,5.03748932812951
23.35,5.03902033523187
23.36,5.04054414510039
23.37,5.04206079781599
23.38,5.04357033320235
23.39,5.0450727908354
23.4,5.04656821004574
23.41,5.04805662992004
23.42,5.04953808929997
23.43,5.05101262678342
23.44,5.05248028072936
23.45,5.05394108926204
23.46,5.05539509026318
23.47,5.05684232138058
23.48,5.05828282002806
23.49,5.05971662339322
23.5,5.06114376842405
23.51,5.0625642918414
23.52,5.06397823014806
23.53,5.06538561960633
23.54,5.06678649626725
23.55,5.06818089594967
23.56,5.06956885425493
23.57,5.07095040656618
23.58,5.07232558804477
23.59,5.07369443363783
23.6,5.0750569780756
23.61,5.07641325587334
23.62,5.07776330133741
23.63,5.07910714855817
23.64,5.08044483142116
23.65,5.08177638359995
23.66,5.08310183856358
23.67,5.08442122957461
23.68,5.08573458969141
23.69,5.08704195176843
23.7,5.08834334846229
23.71,5.08963881222465
23.72,5.09092837531741
23.73,5.09221206978876
23.74,5.09348992751068
23.75,5.09476198014532
23.76,5.09602825916725
23.77,5.09728879586165
23.78,5.09854362131533
23.79,5.09979276643184
23.8,5.10103626192673
23.81,5.10227413831941
23.82,5.10350642595841
23.83,5.10473315499392
23.84,5.1059543553987
23.85,5.10717005696561
23.86,5.10838028929958
23.87,5.10958508183623
23.88,5.11078446382012
23.89,5.11197846432878
23.9,5.1131671122556
23.91,5.11435043632888
23.92,5.11552846509181
23.93,5.11670122692183
23.94,5.11786875002199
23.95,5.11903106242907
23.96,5.12018819200351
23.97,5.12134016644234
23.98,5.12248701327761
23.99,5.12362875986868
24,5.1247654334133
24.01,5.12589706094895
24.02,5.1270236693445
24.03,5.12814528531202
24.04,5.12926193539676
24.05,5.13037364599212
24.06,5.13148044332851
24.07,5.13258235347598
24.08,5.13367940235698
24.09,5.13477161573064
24.1,5.13585901920343
24.11,5.13694163823152
24.12,5.13801949811325
24.13,5.13909262400233
24.14,5.14016104089506
24.15,5.14122477364529
24.16,5.1422838469529
24.17,5.14333828537325
24.18,5.14438811331128
24.19,5.14543335503257
24.2,5.14647403465431
24.21,5.14751017615048
24.22,5.14854180334982
24.23,5.14956893994594
24.24,5.15059160948392
24.25,5.15160983537586
24.26,5.15262364088827
24.27,5.15363304915396
24.28,5.1546380831673
24.29,5.15563876578331
24.3,5.15663511972948
24.31,5.15762716759117
24.32,5.15861493181946
24.33,5.1595984347374
24.34,5.16057769853696
24.35,5.16155274527284
24.36,5.1625235968735
24.37,5.16349027513698
24.38,5.16445280173272
24.39,5.16541119820491
24.4,5.16636548596341
24.41,5.16731568630121
24.42,5.1682618203774
24.43,5.16920390923688
24.44,5.17014197378855
24.45,5.17107603483041
24.46,5.17200611302551
24.47,5.17293222892671
24.48,5.17385440296324
24.49,5.17477265543943
24.5,5.1756870065476
24.51,5.17659747635577
24.52,5.17750408482311
24.53,5.1784068517768
24.54,5.17930579694862
24.55,5.18020093993365
24.56,5.18109230023133
24.57,5.18197989721303
24.58,5.18286375014514
24.59,5.18374387817803
24.6,5.18462030035371
24.61,5.18549303559927
24.62,5.18636210273595
24.63,5.18722752047114
24.64,5.18808930740642
24.65,5.18894748203581
24.66,5.18980206274084
24.67,5.19065306780337
24.68,5.19150051539555
24.69,5.19234442358173
24.7,5.19318481032629
24.71,5.19402169348889
24.72,5.19485509082065
24.73,5.19568501997846
24.74,5.19651149850854
24.75,5.19733454386192
24.76,5.19815417338465
24.77,5.19897040432725
24.78,5.19978325383663
24.79,5.20059273896245
24.8,5.20139887665403
24.81,5.202201683769
24.82,5.20300117706145
24.83,5.203797373193
24.84,5.20459028872456
24.85,5.20537994013233
24.86,5.20616634378371
24.87,5.20694951596397
24.88,5.20772947286016
24.89,5.20850623056555
24.9,5.20927980508177
24.91,5.21005021232475
24.92,5.21081746810826
24.93,5.21158158816465
24.94,5.21234258813384
24.95,5.21310048356244
24.96,5.21385528991751
24.97,5.21460702256772
24.98,5.2153556967988
24.99,5.21610132781188
25,5.2168439307158
25.01,5.21758352053847
25.02,5.21832011221911
25.03,5.21905372061479
25.04,5.21978436049379
25.05,5.22051204654292
25.06,5.22123679337349
25.07,5.22195861549498
25.08,5.22267752735222
25.09,5.2233935433031
25.1,5.22410667762121
25.11,5.22481694450187
25.12,5.22552435806012
25.13,5.22622893232694
25.14,5.22693068126337
25.15,5.22762961874423
25.16,5.22832575856438
25.17,5.22901911444809
25.18,5.22970970003805
25.19,5.23039752890123
25.2,5.2310826145252
25.21,5.23176497032843
25.22,5.23244460964413
25.23,5.23312154573892
25.24,5.23379579180547
25.25,5.23446736095378
25.26,5.23513626622907
25.27,5.23580252059756
25.28,5.23646613695672
25.29,5.23712712813176
25.3,5.23778550687306
25.31,5.23844128585972
25.32,5.23909447770509
25.33,5.23974509494952
25.34,5.24039315005684
25.35,5.24103865543309
25.36,5.24168162340595
25.37,5.24232206623815
25.38,5.24295999612242
25.39,5.24359542518773
25.4,5.2442283654926
25.41,5.24485882902465
25.42,5.24548682771167
25.43,5.24611237341258
25.44,5.24673547791933
25.45,5.24735615296074
25.46,5.24797441019913
25.47,5.24859026123057
25.48,5.24920371759202
25.49,5.24981479075213
25.5,5.25042349211496
25.51,5.25102983302884
25.52,5.25163382477366
25.53,5.25223547856528
25.54,5.25283480556111
25.55,5.25343181686205
25.56,5.25402652349324
25.57,5.25461893643895
25.58,5.25520906660184
25.59,5.25579692484229
25.6,5.25638252195018
25.61,5.25696586866349
25.62,5.25754697565422
25.63,5.25812585353868
25.64,5.25870251288083
25.65,5.25927696417744
25.66,5.25984921786841
25.67,5.26041928434873
25.68,5.26098717394184
25.69,5.2615528969216
25.7,5.26211646350701
25.71,5.26267788385645
25.72,5.26323716807599
25.73,5.26379432622006
25.74,5.26434936827917
25.75,5.2649023042008
25.76,5.26545314386521
25.77,5.26600189711097
25.78,5.26654857372019
25.79,5.26709318341484
25.8,5.26763573587102
25.81,5.26817624071404
25.82,5.26871470750798
25.83,5.26925114577261
25.84,5.26978556498029
25.85,5.27031797453759
25.86,5.27084838381306
25.87,5.27137680211684
25.88,5.27190323871982
25.89,5.27242770282621
25.9,5.27295020360738
25.91,5.27347075017351
25.92,5.2739893515906
25.93,5.27450601687348
25.94,5.27502075499329
25.95,5.27553357486874
25.96,5.27604448536877
25.97,5.2765534953212
25.98,5.27706061349834
25.99,5.2775658486357
26,5.27806920941237
26.01,5.27857070446649
26.02,5.27907034238478
26.03,5.27956813171684
26.04,5.28006408095675
26.05,5.28055819855771
26.06,5.28105049293007
26.07,5.28154097243678
26.08,5.28202964539523
26.09,5.28251652007955
26.1,5.28300160472105
26.11,5.28348490750438
26.12,5.28396643657357
26.13,5.28444620002504
26.14,5.28492420592053
26.15,5.28540046227213
26.16,5.28587497704609
26.17,5.28634775817679
26.18,5.28681881354936
26.19,5.28728815100653
26.2,5.28775577835796
26.21,5.28822170335905
26.22,5.28868593373483
26.23,5.28914847716457
26.24,5.28960934128925
26.25,5.29006853370635
26.26,5.29052606197968
26.27,5.29098193361939
26.28,5.29143615612093
26.29,5.29188873690964
26.3,5.29233968339579
26.31,5.29278900293899
26.32,5.29323670286786
26.33,5.29368279046134
26.34,5.29412727296938
26.35,5.29457015760094
26.36,5.29501145153165
26.37,5.29545116188896
26.38,5.29588929577518
26.39,5.29632586024732
26.4,5.29676086232462
26.41,5.29719430900103
26.42,5.29762620721957
26.43,5.29805656389859
26.44,5.29848538590647
26.45,5.29891268009686
26.46,5.29933845326501
26.47,5.29976271218957
26.48,5.30018546359603
26.49,5.30060671419632
26.5,5.30102647064636
26.51,5.30144473958141
26.52,5.30186152759562
26.53,5.30227684125602
26.54,5.30269068708286
26.55,5.30310307157725
26.56,5.30351400119797
26.57,5.30392348237077
26.58,5.30433152149395
26.59,5.30473812492283
26.6,5.30514329899067
26.61,5.30554704999349
26.62,5.30594938419208
26.63,5.306350307816
26.64,5.30674982706719
26.65,5.30714794811417
26.66,5.30754467708813
26.67,5.30794002009426
26.68,5.30833398320918
26.69,5.30872657246841
26.7,5.30911779388593
26.71,5.30950765343997
26.72,5.30989615708046
26.73,5.31028331072386
26.74,5.31066912026343
26.75,5.31105359155118
26.76,5.3114367304189
26.77,5.3118185426648
26.78,5.31219903405863
26.79,5.31257821033581
26.8,5.31295607721119
26.81,5.31333264036806
26.82,5.31370790545025
26.83,5.31408187808816
26.84,5.31445456387611
26.85,5.3148259683794
26.86,5.31519609713474
26.87,5.31556495565564
26.88,5.31593254942356
26.89,5.31629888389142
26.9,5.31666396449211
26.91,5.31702779661245
26.92,5.31739038563951
26.93,5.3177517369088
26.94,5.31811185574186
26.95,5.31847074742955
26.96,5.31882841723655
26.97,5.31918487040079
26.98,5.31954011213314
26.99,5.31989414761996
27,5.32024698202256
27.01,5.32059862046946
27.02,5.32094906807403
27.03,5.32129832991405
27.04,5.32164641104698
27.05,5.32199331650701
27.06,5.32233905129687
27.07,5.3226836203997
27.08,5.32302702876566
27.09,5.32336928133722
27.1,5.32371038300982
27.11,5.32405033867231
27.12,5.32438915317933
27.13,5.32472683136524
27.14,5.32506337804205
27.15,5.32539879799125
27.16,5.32573309597567
27.17,5.32606627673364
27.18,5.32639834498235
27.19,5.32672930540722
27.2,5.32705916267958
27.21,5.32738792144448
27.22,5.32771558632258
27.23,5.32804216191224
27.24,5.32836765278728
27.25,5.32869206350695
27.26,5.32901539859467
27.27,5.32933766256303
27.28,5.32965885989896
27.29,5.32997899506186
27.3,5.33029807249921
27.31,5.33061609662813
27.32,5.33093307184534
27.33,5.33124900253062
27.34,5.33156389303518
27.35,5.33187774769983
27.36,5.3321905708272
27.37,5.3325023667183
27.38,5.3328131396318
27.39,5.33312289382947
27.4,5.33343163353187
27.41,5.33373936294935
27.42,5.33404608626514
27.43,5.33435180765399
27.44,5.33465653125035
27.45,5.33496026119259
27.46,5.33526300157576
27.47,5.33556475649792
27.48,5.3358655300127
27.49,5.33616532617032
27.5,5.33646414900289
27.51,5.33676200250624
27.52,5.33705889067935
27.53,5.33735481748231
27.54,5.33764978686699
27.55,5.33794380276238
27.56,5.33823686907808
27.57,5.33852898970564
27.58,5.33882016852023
27.59,5.33911040936991
27.6,5.33939971610033
27.61,5.33968809251509
27.62,5.33997554242281
27.63,5.34026206960047
27.64,5.34054767780929
27.65,5.34083237078927
27.66,5.34111615227175
27.67,5.34139902596228
27.68,5.3416809955509
27.69,5.3419620647067
27.7,5.34224223708958
27.71,5.3425215163314
27.72,5.3427999060548
27.73,5.34307740985899
27.74,5.34335403133066
27.75,5.34362977403885
27.76,5.34390464153122
27.77,5.34417863733811
27.78,5.34445176498655
27.79,5.34472402796736
27.8,5.344995429768
27.81,5.34526597385038
27.82,5.34553566366998
27.83,5.34580450265738
27.84,5.34607249423074
27.85,5.34633964178906
27.86,5.34660594871966
27.87,5.34687141838958
27.88,5.34713605415327
27.89,5.34739985934556
27.9,5.34766283728801
27.91,5.34792499128573
27.92,5.34818632462752
27.93,5.34844684059216
27.94,5.34870654242893
27.95,5.34896543338822
27.96,5.34922351669798
27.97,5.34948079556632
27.98,5.34973727318986
27.99,5.34999295275991
28,5.35024783743424
28.01,5.3505019303672
28.02,5.35075523469971
28.03,5.35100775355145
28.04,5.35125949003293
28.05,5.35151044723349
28.06,5.35176062823563
28.07,5.35201003610536
28.08,5.35225867388886
28.09,5.35250654462239
28.1,5.35275365133119
28.11,5.35299999701935
28.12,5.35324558467897
28.13,5.35349041729553
28.14,5.35373449782969
28.15,5.35397782923323
28.16,5.35422041444865
28.17,5.35446225639287
28.18,5.35470335798332
28.19,5.35494372211195
28.2,5.35518335166583
28.21,5.35542224951508
28.22,5.35566041851286
28.23,5.35589786150685
28.24,5.35613458132665
28.25,5.35637058078831
28.26,5.35660586269717
28.27,5.35684042984395
28.28,5.35707428500694
28.29,5.35730743094714
28.3,5.35753987043143
28.31,5.35777160618061
28.32,5.35800264093931
28.33,5.35823297741053
28.34,5.3584626182987
28.35,5.35869156630021
28.36,5.35891982408479
28.37,5.35914739432067
28.38,5.3593742796633
28.39,5.35960048274732
28.4,5.35982600620539
28.41,5.36005085265514
28.42,5.36027502469798
28.43,5.36049852492781
28.44,5.36072135592182
28.45,5.36094352025844
28.46,5.36116502048495
28.47,5.36138585914961
28.48,5.36160603878835
28.49,5.36182556192235
28.5,5.36204443106202
28.51,5.36226264870458
28.52,5.3624802173437
28.53,5.36269713945009
28.54,5.36291341748868
28.55,5.36312905392198
28.56,5.36334405118367
28.57,5.36355841170825
28.58,5.363772137921
28.59,5.36398523222459
28.6,5.36419769702206
28.61,5.36440953470315
28.62,5.36462074764235
28.63,5.36483133820353
28.64,5.36504130874743
28.65,5.36525066162039
28.66,5.36545939915068
28.67,5.36566752366589
28.68,5.36587503747865
28.69,5.36608194289764
28.7,5.36628824220721
28.71,5.36649393769039
28.72,5.36669903162879
28.73,5.36690352627223
28.74,5.36710742388273
28.75,5.36731072669504
28.76,5.36751343694494
28.77,5.36771555685032
28.78,5.36791708862843
28.79,5.368118034474
28.8,5.36831839658383
28.81,5.36851817714228
28.82,5.36871737831402
28.83,5.36891600226946
28.84,5.36911405115394
28.85,5.36931152712107
28.86,5.36950843229603
28.87,5.36970476880459
28.88,5.36990053876784
28.89,5.37009574428001
28.9,5.37029038745126
28.91,5.37048447035838
28.92,5.37067799508322
28.93,5.37087096368767
28.94,5.37106337824319
28.95,5.37125524078842
28.96,5.37144655336956
28.97,5.37163731801978
28.98,5.37182753675598
28.99,5.37201721160053
29,5.3722063445561
29.01,5.37239493761053
29.02,5.37258299276519
29.03,5.37277051198641
29.04,5.3729574972533
29.05,5.37314395052341
29.06,5.37332987374707
29.07,5.37351526887611
29.08,5.37370013783674
29.09,5.37388448255985
29.1,5.3740683049698
29.11,5.37425160696763
29.12,5.37443439046191
29.13,5.37461665734203
29.14,5.37479840949378
29.15,5.37497964879991
29.16,5.37516037712217
29.17,5.37534059632328
29.18,5.37552030825688
29.19,5.37569951476569
29.2,5.37587821769042
29.21,5.37605641885204
29.22,5.37623412008114
29.23,5.37641132317793
29.24,5.37658802995943
29.25,5.37676424221291
29.26,5.37693996173109
29.27,5.37711519029914
29.28,5.3772899296818
29.29,5.37746418165564
29.3,5.37763794796601
29.31,5.37781123037875
29.32,5.37798403062068
29.33,5.37815635044053
29.34,5.37832819155997
29.35,5.37849955570018
29.36,5.37867044457258
29.37,5.37884085989004
29.38,5.37901080334149
29.39,5.37918027662472
29.4,5.37934928142298
29.41,5.37951781940517
29.42,5.37968589225383
29.43,5.37985350161591
29.44,5.38002064916196
29.45,5.38018733652489
29.46,5.38035356535949
29.47,5.38051933728963
29.48,5.38068465394456
29.49,5.38084951694968
29.5,5.38101392791059
29.51,5.3811778884341
29.52,5.38134140012457
29.53,5.38150446457162
29.54,5.38166708335595
29.55,5.38182925806905
29.56,5.38199099026594
29.57,5.3821522815287
29.58,5.38231313340432
29.59,5.38247354745059
29.6,5.38263352520987
29.61,5.38279306822449
29.62,5.38295217802521
29.63,5.38311085613857
29.64,5.38326910408125
29.65,5.38342692336754
29.66,5.38358431550889
29.67,5.38374128199969
29.68,5.38389782433762
29.69,5.3840539440049
29.7,5.38420964249207
29.71,5.38436492126386
29.72,5.38451978179546
29.73,5.38467422554917
29.74,5.38482825397896
29.75,5.38498186853867
29.76,5.38513507066906
29.77,5.38528786181129
29.78,5.38544024339477
29.79,5.3855922168502
29.8,5.38574378359188
29.81,5.38589494503677
29.82,5.38604570259424
29.83,5.38619605766706
29.84,5.38634601165009
29.85,5.38649556593387
29.86,5.38664472190349
29.87,5.38679348093916
29.88,5.38694184441456
29.89,5.38708981369443
29.9,5.38723739014657
29.91,5.38738457512051
29.92,5.38753136997004
29.93,5.38767777604181
29.94,5.38782379467039
29.95,5.38796942719476
29.96,5.38811467494243
29.97,5.38825953923006
29.98,5.3884040213851
29.99,5.38854812271302
30,5.3886918445195
30.01,5.38883518810966
30.02,5.3889781547752
30.03,5.38912074580921
30.04,5.38926296249673
30.05,5.38940480611411
30.06,5.38954627793954
30.07,5.38968737924109
30.08,5.38982811127996
30.09,5.38996847531908
30.1,5.39010847260895
30.11,5.39024810440148
30.12,5.39038737193373
30.13,5.39052627644959
30.14,5.39066481917942
30.15,5.39080300135243
30.16,5.39094082418898
30.17,5.39107828891127
30.18,5.39121539673042
30.19,5.39135214885254
30.2,5.39148854648102
30.21,5.39162459081793
30.22,5.39176028305219
30.23,5.39189562437521
30.24,5.39203061596629
30.25,5.39216525900875
30.26,5.39229955467628
30.27,5.39243350413136
30.28,5.39256710855053
30.29,5.39270036908281
30.3,5.39283328688486
30.31,5.39296586311001
30.32,5.39309809890315
30.33,5.39322999540437
30.34,5.39336155375289
30.35,5.39349277507311
30.36,5.39362366050035
30.37,5.39375421115165
30.38,5.39388442814927
30.39,5.39401431260375
30.4,5.39414386562107
30.41,5.39427308831551
30.42,5.39440198177906
30.43,5.39453054710976
30.44,5.39465878539591
30.45,5.39478669773185
30.46,5.39491428519044
30.47,5.39504154885977
30.48,5.39516848980577
30.49,5.39529510910131
30.5,5.39542140781035
30.51,5.39554738699717
30.52,5.39567304771217
30.53,5.39579839101529
30.54,5.39592341794847
30.55,5.39604812955983
30.56,5.39617252688782
30.57,5.39629661096553
30.58,5.39642038282807
30.59,5.39654384350345
30.6,5.3966669940142
30.61,5.39678983537506
30.62,5.39691236861032
30.63,5.39703459472059
30.64,5.39715651472522
30.65,5.39727812961489
30.66,5.39739944039592
30.67,5.39752044806578
30.68,5.39764115360749
30.69,5.39776155801469
30.7,5.39788166227068
30.71,5.39800146735338
30.72,5.39812097423808
30.73,5.3982401838973
30.74,5.39835909729825
30.75,5.39847771540624
30.76,5.39859603918387
30.77,5.39871406958269
30.78,5.39883180755498
30.79,5.39894925405687
30.8,5.3990664100285
30.81,5.39918327641398
30.82,5.3992998541449
30.83,5.39941614416511
30.84,5.39953214739657
30.85,5.39964786477382
30.86,5.39976329721356
30.87,5.39987844563843
30.88,5.39999331096252
30.89,5.40010789410322
30.9,5.40022219596361
30.91,5.40033621744936
30.92,5.40044995947005
30.93,5.40056342291205
30.94,5.40067660868082
30.95,5.40078951766095
30.96,5.40090215074447
30.97,5.40101450880693
30.98,5.40112659274456
30.99,5.40123840342102
31,5.40134994171697
31.01,5.40146120850284
31.02,5.40157220464174
31.03,5.40168293100183
31.04,5.40179338844045
31.05,5.40190357782096
31.06,5.40201349999236
31.07,5.40212315580333
31.08,5.40223254610487
31.09,5.40234167173994
31.1,5.40245053354976
31.11,5.40255913237081
31.12,5.40266746903889
31.13,5.40277554438411
31.14,5.40288335923169
31.15,5.40299091441296
31.16,5.40309821074346
31.17,5.4032052490457
31.18,5.40331203013063
31.19,5.40341855481373
31.2,5.40352482390301
31.21,5.40363083820352
31.22,5.40373659851795
31.23,5.40384210564767
31.24,5.40394736039075
31.25,5.4040523635333
31.26,5.40415711587162
31.27,5.40426161819798
31.28,5.40436587128582
31.29,5.40446987592569
31.3,5.40457363289079
31.31,5.40467714295721
31.32,5.40478040690215
31.33,5.40488342549063
31.34,5.40498619949307
31.35,5.40508872966678
31.36,5.40519101678046
31.37,5.40529306158871
31.38,5.40539486484271
31.39,5.40549642730527
31.4,5.40559774971163
31.41,5.40569883282299
31.42,5.40579967737266
31.43,5.40590028410449
31.44,5.40600065375847
31.45,5.40610078706843
31.46,5.40620068476839
31.47,5.40630034758566
31.48,5.40639977624941
31.49,5.40649897148185
31.5,5.40659793400823
31.51,5.40669666454327
31.52,5.40679516380471
31.53,5.40689343250677
31.54,5.40699147136062
31.55,5.40708928107299
31.56,5.40718686234947
31.57,5.40728421589534
31.58,5.40738134240554
31.59,5.40747824258224
31.6,5.40757491712146
31.61,5.40767136670632
31.62,5.40776759204153
31.63,5.40786359380048
31.64,5.40795937267642
31.65,5.40805492934565
31.66,5.40815026449002
31.67,5.40824537878864
31.68,5.4083402729161
31.69,5.40843494753779
31.7,5.40852940333285
31.71,5.40862364095783
31.72,5.40871766108487
31.73,5.4088114643708
31.74,5.4089050514832
31.75,5.40899842307182
31.76,5.40909157979296
31.77,5.40918452229609
31.78,5.40927725123888
31.79,5.40936976726201
31.8,5.40946207101104
31.81,5.40955416313238
31.82,5.40964604426195
31.83,5.40973771504085
31.84,5.40982917610398
31.85,5.40992042808365
31.86,5.41001147160807
31.87,5.41010230731092
31.88,5.41019293581828
31.89,5.4102833577487
31.9,5.41037357372818
31.91,5.41046358437332
31.92,5.41055339030647
31.93,5.4106429921342
31.94,5.41073239047781
31.95,5.41082158594033
31.96,5.41091057913303
31.97,5.41099937066118
31.98,5.41108796113258
31.99,5.41117635113994
32,5.41126454128935
32.01,5.41135253217585
32.02,5.41144032439461
32.03,5.41152791853649
32.04,5.41161531519404
32.05,5.4117025149548
32.06,5.4117895184054
32.07,5.41187632613005
32.08,5.41196293870949
32.09,5.4120493567238
32.1,5.41213558075293
32.11,5.41222161137023
32.12,5.41230744914737
32.13,5.41239309466605
32.14,5.41247854847635
32.15,5.41256381116756
32.16,5.41264888328733
32.17,5.41273376541251
32.18,5.41281845809236
32.19,5.41290296189403
32.2,5.4129872773719
32.21,5.41307140508311
32.22,5.4131553455747
32.23,5.41323909940733
32.24,5.41332266711985
32.25,5.41340604927219
32.26,5.4134892463967
32.27,5.41357225904269
32.28,5.41365508774943
32.29,5.41373773306059
32.3,5.4138201955105
32.31,5.41390247562977
32.32,5.41398457396394
32.33,5.41406649103118
32.34,5.41414822737732
32.35,5.41422978350991
32.36,5.41431115997017
32.37,5.41439235727513
32.38,5.41447337595857
32.39,5.41455421651947
32.4,5.41463487949966
32.41,5.41471536539743
32.42,5.41479567473663
32.43,5.4148758080301
32.44,5.41495576578772
32.45,5.41503554852024
32.46,5.41511515672866
32.47,5.41519459092438
32.48,5.4152738516177
32.49,5.41535293929354
32.5,5.41543185447047
32.51,5.41551059763694
32.52,5.41558916928855
32.53,5.41566756992433
32.54,5.41574580003943
32.55,5.41582386012154
32.56,5.41590175066291
32.57,5.41597947214918
