run,b,ic,t,x,sigma
25,0.2,0.0531938268203712,1.93,5.74967451747552,0.01
25,0.2,0.0531938268203712,1.94,5.74787253425911,0.01
25,0.2,0.0531938268203712,1.95,5.74639956624945,0.01
25,0.2,0.0531938268203712,1.96,5.74516980874788,0.01
25,0.2,0.0531938268203712,1.97,5.74672724468167,0.01
25,0.2,0.0531938268203712,1.98,5.7463083229746,0.01
25,0.2,0.0531938268203712,1.99,5.74787171670084,0.01
25,0.2,0.0531938268203712,2,5.74711091208414,0.01
25,1.1,1.73280962103094,0,1.73280962103094,0.01
25,1.1,1.73280962103094,0.01,1.73275159595536,0.01
25,1.1,1.73280962103094,0.02,1.73422262918671,0.01
25,1.1,1.73280962103094,0.03,1.73625386753182,0.01
25,1.1,1.73280962103094,0.04,1.73737138677583,0.01
25,1.1,1.73280962103094,0.05,1.73889129443412,0.01
25,1.1,1.73280962103094,0.06,1.73843262398548,0.01
25,1.1,1.73280962103094,0.07,1.7391666484952,0.01
25,1.1,1.73280962103094,0.08,1.73846904476531,0.01
25,1.1,1.73280962103094,0.09,1.7399832927334,0.01
25,1.1,1.73280962103094,0.1,1.74224813322964,0.01
25,1.1,1.73280962103094,0.11,1.74386957960026,0.01
25,1.1,1.73280962103094,0.12,1.74531270965604,0.01
25,1.1,1.73280962103094,0.13,1.74733561166498,0.01
25,1.1,1.73280962103094,0.14,1.74990854447928,0.01
25,1.1,1.73280962103094,0.15,1.7531433406419,0.01
25,1.1,1.73280962103094,0.16,1.75567705978182,0.01
25,1.1,1.73280962103094,0.17,1.75920418194204,0.01
25,1.1,1.73280962103094,0.18,1.76465207858448,0.01
25,1.1,1.73280962103094,0.19,1.76990848208907,0.01
25,1.1,1.73280962103094,0.2,1.77654844965156,0.01
25,1.1,1.73280962103094,0.21,1.78347772866741,0.01
25,1.1,1.73280962103094,0.22,1.79029486441343,0.01
25,1.1,1.73280962103094,0.23,1.80025459489124,0.01
25,1.1,1.73280962103094,0.24,1.81199969125269,0.01
25,1.1,1.73280962103094,0.25,1.82780032024782,0.01
25,1.1,1.73280962103094,0.26,1.84420556181557,0.01
25,1.1,1.73280962103094,0.27,1.86338920051617,0.01
25,1.1,1.73280962103094,0.28,1.88667246785204,0.01
25,1.1,1.73280962103094,0.29,1.91469170525997,0.01
25,1.1,1.73280962103094,0.3,1.94543433287645,0.01
25,1.1,1.73280962103094,0.31,1.98268359574477,0.01
25,1.1,1.73280962103094,0.32,2.02476128182255,0.01
25,1.1,1.73280962103094,0.33,2.0733792017471,0.01
25,1.1,1.73280962103094,0.34,2.12827826481777,0.01
25,1.1,1.73280962103094,0.35,2.18947633087868,0.01
25,1.1,1.73280962103094,0.36,2.25866783789848,0.01
25,1.1,1.73280962103094,0.37,2.33707118912464,0.01
25,1.1,1.73280962103094,0.38,2.42465124199776,0.01
25,1.1,1.73280962103094,0.39,2.51818228729839,0.01
25,1.1,1.73280962103094,0.4,2.6193417249321,0.01
25,1.1,1.73280962103094,0.41,2.72426903955804,0.01
25,1.1,1.73280962103094,0.42,2.8366665658017,0.01
25,1.1,1.73280962103094,0.43,2.95480259096609,0.01
25,1.1,1.73280962103094,0.44,3.07179787471991,0.01
25,1.1,1.73280962103094,0.45,3.18824520999703,0.01
25,1.1,1.73280962103094,0.46,3.30226879014466,0.01
25,1.1,1.73280962103094,0.47,3.40814697972653,0.01
25,1.1,1.73280962103094,0.48,3.50704934047136,0.01
25,1.1,1.73280962103094,0.49,3.5985886062246,0.01
25,1.1,1.73280962103094,0.5,3.678904867469,0.01
25,1.1,1.73280962103094,0.51,3.74862811098165,0.01
25,1.1,1.73280962103094,0.52,3.80872125954266,0.01
25,1.1,1.73280962103094,0.53,3.85934404795732,0.01
25,1.1,1.73280962103094,0.54,3.90106392271382,0.01
25,1.1,1.73280962103094,0.55,3.93603211992368,0.01
25,1.1,1.73280962103094,0.56,3.96297357134384,0.01
25,1.1,1.73280962103094,0.57,3.98625827508356,0.01
25,1.1,1.73280962103094,0.58,4.00394635967757,0.01
25,1.1,1.73280962103094,0.59,4.01763814993417,0.01
25,1.1,1.73280962103094,0.6,4.02565399219515,0.01
25,1.1,1.73280962103094,0.61,4.0348215775939,0.01
25,1.1,1.73280962103094,0.62,4.041168404546,0.01
25,1.1,1.73280962103094,0.63,4.04571697840486,0.01
25,1.1,1.73280962103094,0.64,4.05061418186304,0.01
25,1.1,1.73280962103094,0.65,4.05517801011573,0.01
25,1.1,1.73280962103094,0.66,4.058454256967,0.01
25,1.1,1.73280962103094,0.67,4.0604706985793,0.01
25,1.1,1.73280962103094,0.68,4.06160010574315,0.01
25,1.1,1.73280962103094,0.69,4.06406132829227,0.01
25,1.1,1.73280962103094,0.7,4.06380411534672,0.01
25,1.1,1.73280962103094,0.71,4.06337039058906,0.01
25,1.1,1.73280962103094,0.72,4.06530396899298,0.01
25,1.1,1.73280962103094,0.73,4.06520965904506,0.01
25,1.1,1.73280962103094,0.74,4.06398876522969,0.01
25,1.1,1.73280962103094,0.75,4.06585878428954,0.01
25,1.1,1.73280962103094,0.76,4.0650712025973,0.01
25,1.1,1.73280962103094,0.77,4.06516208160967,0.01
25,1.1,1.73280962103094,0.78,4.06609017742186,0.01
25,1.1,1.73280962103094,0.79,4.06703485005939,0.01
25,1.1,1.73280962103094,0.8,4.06571087748762,0.01
25,1.1,1.73280962103094,0.81,4.06689327093465,0.01
25,1.1,1.73280962103094,0.82,4.06850525927408,0.01
25,1.1,1.73280962103094,0.83,4.07003195454257,0.01
25,1.1,1.73280962103094,0.84,4.06919599210285,0.01
25,1.1,1.73280962103094,0.85,4.06950697602575,0.01
25,1.1,1.73280962103094,0.86,4.06952471155862,0.01
25,1.1,1.73280962103094,0.87,4.06765060753647,0.01
25,1.1,1.73280962103094,0.88,4.06483998812634,0.01
25,1.1,1.73280962103094,0.89,4.06556571082,0.01
25,1.1,1.73280962103094,0.9,4.06540987638367,0.01
25,1.1,1.73280962103094,0.91,4.06394630248392,0.01
25,1.1,1.73280962103094,0.92,4.0632996150368,0.01
25,1.1,1.73280962103094,0.93,4.06471080462434,0.01
25,1.1,1.73280962103094,0.94,4.06416761536061,0.01
25,1.1,1.73280962103094,0.95,4.06329727569643,0.01
25,1.1,1.73280962103094,0.96,4.06525410436898,0.01
25,1.1,1.73280962103094,0.97,4.06541256795158,0.01
25,1.1,1.73280962103094,0.98,4.06420950456451,0.01
25,1.1,1.73280962103094,0.99,4.06512481977,0.01
25,1.1,1.73280962103094,1,4.06647480886692,0.01
25,1.1,1.73280962103094,1.01,4.06568105231349,0.01
25,1.1,1.73280962103094,1.02,4.06602933943885,0.01
25,1.1,1.73280962103094,1.03,4.06755362391041,0.01
25,1.1,1.73280962103094,1.04,4.06731084066519,0.01
25,1.1,1.73280962103094,1.05,4.0664151888465,0.01
25,1.1,1.73280962103094,1.06,4.06552746993676,0.01
25,1.1,1.73280962103094,1.07,4.06585834469388,0.01
25,1.1,1.73280962103094,1.08,4.06549607348449,0.01
25,1.1,1.73280962103094,1.09,4.06490003129849,0.01
25,1.1,1.73280962103094,1.1,4.06487354556166,0.01
25,1.1,1.73280962103094,1.11,4.06557068681381,0.01
25,1.1,1.73280962103094,1.12,4.06645456975186,0.01
25,1.1,1.73280962103094,1.13,4.06678697616491,0.01
25,1.1,1.73280962103094,1.14,4.06642495591445,0.01
25,1.1,1.73280962103094,1.15,4.06730072236003,0.01
25,1.1,1.73280962103094,1.16,4.06748329758425,0.01
25,1.1,1.73280962103094,1.17,4.06707288810415,0.01
25,1.1,1.73280962103094,1.18,4.06666521967051,0.01
25,1.1,1.73280962103094,1.19,4.0668199402866,0.01
25,1.1,1.73280962103094,1.2,4.0671078336457,0.01
25,1.1,1.73280962103094,1.21,4.06808379779338,0.01
25,1.1,1.73280962103094,1.22,4.06836709036109,0.01
25,1.1,1.73280962103094,1.23,4.06826148887528,0.01
25,1.1,1.73280962103094,1.24,4.06819813940937,0.01
25,1.1,1.73280962103094,1.25,4.06786158727528,0.01
25,1.1,1.73280962103094,1.26,4.06893718410141,0.01
25,1.1,1.73280962103094,1.27,4.06792393329321,0.01
25,1.1,1.73280962103094,1.28,4.06811390072692,0.01
25,1.1,1.73280962103094,1.29,4.06873456561768,0.01
25,1.1,1.73280962103094,1.3,4.06685129275494,0.01
25,1.1,1.73280962103094,1.31,4.06676506345164,0.01
25,1.1,1.73280962103094,1.32,4.06770628678644,0.01
25,1.1,1.73280962103094,1.33,4.06828053734669,0.01
25,1.1,1.73280962103094,1.34,4.06706585684368,0.01
25,1.1,1.73280962103094,1.35,4.06547114204326,0.01
25,1.1,1.73280962103094,1.36,4.06575235319462,0.01
25,1.1,1.73280962103094,1.37,4.06668150257414,0.01
25,1.1,1.73280962103094,1.38,4.06714802051414,0.01
25,1.1,1.73280962103094,1.39,4.06668329898082,0.01
25,1.1,1.73280962103094,1.4,4.06618844163752,0.01
25,1.1,1.73280962103094,1.41,4.06796023420707,0.01
25,1.1,1.73280962103094,1.42,4.06702825754249,0.01
25,1.1,1.73280962103094,1.43,4.06698253487931,0.01
25,1.1,1.73280962103094,1.44,4.06578685434088,0.01
25,1.1,1.73280962103094,1.45,4.0643366371356,0.01
25,1.1,1.73280962103094,1.46,4.06525320704846,0.01
25,1.1,1.73280962103094,1.47,4.06474695858395,0.01
25,1.1,1.73280962103094,1.48,4.06232748527098,0.01
25,1.1,1.73280962103094,1.49,4.06263542815234,0.01
25,1.1,1.73280962103094,1.5,4.06260677724272,0.01
25,1.1,1.73280962103094,1.51,4.06226891541642,0.01
25,1.1,1.73280962103094,1.52,4.06309494867691,0.01
25,1.1,1.73280962103094,1.53,4.06444897273068,0.01
25,1.1,1.73280962103094,1.54,4.06487708971262,0.01
25,1.1,1.73280962103094,1.55,4.06573436054325,0.01
25,1.1,1.73280962103094,1.56,4.0657928624999,0.01
25,1.1,1.73280962103094,1.57,4.06709965915028,0.01
25,1.1,1.73280962103094,1.58,4.06823831170593,0.01
25,1.1,1.73280962103094,1.59,4.06802897785251,0.01
25,1.1,1.73280962103094,1.6,4.06782750293229,0.01
25,1.1,1.73280962103094,1.61,4.06844219148266,0.01
25,1.1,1.73280962103094,1.62,4.06677864046202,0.01
25,1.1,1.73280962103094,1.63,4.06644359308078,0.01
25,1.1,1.73280962103094,1.64,4.06418996778664,0.01
25,1.1,1.73280962103094,1.65,4.06525572298393,0.01
25,1.1,1.73280962103094,1.66,4.06613806219889,0.01
25,1.1,1.73280962103094,1.67,4.06571790494316,0.01
25,1.1,1.73280962103094,1.68,4.06671046325967,0.01
25,1.1,1.73280962103094,1.69,4.06687827008106,0.01
25,1.1,1.73280962103094,1.7,4.06654709537695,0.01
25,1.1,1.73280962103094,1.71,4.0685770952546,0.01
25,1.1,1.73280962103094,1.72,4.06879856254987,0.01
25,1.1,1.73280962103094,1.73,4.06874864732711,0.01
25,1.1,1.73280962103094,1.74,4.06774933695476,0.01
25,1.1,1.73280962103094,1.75,4.0678289146047,0.01
25,1.1,1.73280962103094,1.76,4.06655418802216,0.01
25,1.1,1.73280962103094,1.77,4.06690779557818,0.01
25,1.1,1.73280962103094,1.78,4.06808376646903,0.01
25,1.1,1.73280962103094,1.79,4.06756764360211,0.01
25,1.1,1.73280962103094,1.8,4.06671167469057,0.01
25,1.1,1.73280962103094,1.81,4.06652729245439,0.01
25,1.1,1.73280962103094,1.82,4.0657896441001,0.01
25,1.1,1.73280962103094,1.83,4.06392323218762,0.01
25,1.1,1.73280962103094,1.84,4.06384332647928,0.01
25,1.1,1.73280962103094,1.85,4.06467391099284,0.01
25,1.1,1.73280962103094,1.86,4.06540707681969,0.01
25,1.1,1.73280962103094,1.87,4.06626150922655,0.01
25,1.1,1.73280962103094,1.88,4.06798086562112,0.01
25,1.1,1.73280962103094,1.89,4.06937205587156,0.01
25,1.1,1.73280962103094,1.9,4.06974348352526,0.01
25,1.1,1.73280962103094,1.91,4.07006473904751,0.01
25,1.1,1.73280962103094,1.92,4.06846488751446,0.01
25,1.1,1.73280962103094,1.93,4.06868461831802,0.01
25,1.1,1.73280962103094,1.94,4.06840338303307,0.01
25,1.1,1.73280962103094,1.95,4.06797795566897,0.01
25,1.1,1.73280962103094,1.96,4.06606391091271,0.01
25,1.1,1.73280962103094,1.97,4.06508382957422,0.01
25,1.1,1.73280962103094,1.98,4.06483179230622,0.01
25,1.1,1.73280962103094,1.99,4.06493278317687,0.01
25,1.1,1.73280962103094,2,4.06437967177652,0.01
25,1.1,1.73480962103094,0,1.73480962103094,0.01
25,1.1,1.73480962103094,0.01,1.73376671947961,0.01
25,1.1,1.73480962103094,0.02,1.73319956862621,0.01
25,1.1,1.73480962103094,0.03,1.73144352060155,0.01
25,1.1,1.73480962103094,0.04,1.73055338053092,0.01
25,1.1,1.73480962103094,0.05,1.7303802198778,0.01
25,1.1,1.73480962103094,0.06,1.73120208480337,0.01
25,1.1,1.73480962103094,0.07,1.73104259303994,0.01
25,1.1,1.73480962103094,0.08,1.73037786265526,0.01
25,1.1,1.73480962103094,0.09,1.72790245481792,0.01
25,1.1,1.73480962103094,0.1,1.72676144367251,0.01
25,1.1,1.73480962103094,0.11,1.72474977724215,0.01
25,1.1,1.73480962103094,0.12,1.72349844098082,0.01
25,1.1,1.73480962103094,0.13,1.72115594339275,0.01
25,1.1,1.73480962103094,0.14,1.71826440208451,0.01
25,1.1,1.73480962103094,0.15,1.71598199499448,0.01
25,1.1,1.73480962103094,0.16,1.71265767867636,0.01
25,1.1,1.73480962103094,0.17,1.70863488155483,0.01
25,1.1,1.73480962103094,0.18,1.70344115120608,0.01
25,1.1,1.73480962103094,0.19,1.69838417136668,0.01
25,1.1,1.73480962103094,0.2,1.69093440582109,0.01
25,1.1,1.73480962103094,0.21,1.6817321003768,0.01
25,1.1,1.73480962103094,0.22,1.67296750395023,0.01
25,1.1,1.73480962103094,0.23,1.66223136934403,0.01
25,1.1,1.73480962103094,0.24,1.64880947779049,0.01
25,1.1,1.73480962103094,0.25,1.63418949756932,0.01
25,1.1,1.73480962103094,0.26,1.61462586432287,0.01
25,1.1,1.73480962103094,0.27,1.59133670392729,0.01
25,1.1,1.73480962103094,0.28,1.56321631417934,0.01
25,1.1,1.73480962103094,0.29,1.5291098333405,0.01
25,1.1,1.73480962103094,0.3,1.49071049095597,0.01
25,1.1,1.73480962103094,0.31,1.44429943325276,0.01
25,1.1,1.73480962103094,0.32,1.3859648772046,0.01
25,1.1,1.73480962103094,0.33,1.31753320080611,0.01
25,1.1,1.73480962103094,0.34,1.23214032591239,0.01
25,1.1,1.73480962103094,0.35,1.12667349195864,0.01
25,1.1,1.73480962103094,0.36,0.998693641160268,0.01
25,1.1,1.73480962103094,0.37,0.838538187684923,0.01
25,1.1,1.73480962103094,0.38,0.639900032940873,0.01
25,1.1,1.73480962103094,0.39,0.39648445227567,0.01
25,1.1,1.73480962103094,0.4,0.110011986191106,0.01
25,1.1,1.73480962103094,0.41,-0.138936853905077,0.01
25,1.1,1.73480962103094,0.42,0.726182597479994,0.01
25,1.1,1.73480962103094,0.43,1.35463202874056,0.01
25,1.1,1.73480962103094,0.44,1.1168572967988,0.01
25,1.1,1.73480962103094,0.45,1.04133980442227,0.01
25,1.1,1.73480962103094,0.46,0.864707032892957,0.01
25,1.1,1.73480962103094,0.47,0.689391677974483,0.01
25,1.1,1.73480962103094,0.48,0.444088568515029,0.01
25,1.1,1.73480962103094,0.49,0.17321304857166,0.01
25,1.1,1.73480962103094,0.5,-0.108210252702074,0.01
25,1.1,1.73480962103094,0.51,0.268594272082885,0.01
25,1.1,1.73480962103094,0.52,0.48750418818756,0.01
25,1.1,1.73480962103094,0.53,0.145550938245988,0.01
25,1.1,1.73480962103094,0.54,-0.100032518054729,0.01
25,1.1,1.73480962103094,0.55,0.19407273157841,0.01
25,1.1,1.73480962103094,0.56,0.375536612835472,0.01
25,1.1,1.73480962103094,0.57,0.0378643934996416,0.01
25,1.1,1.73480962103094,0.58,-0.128770899791103,0.01
25,1.1,1.73480962103094,0.59,0.574957654348875,0.01
25,1.1,1.73480962103094,0.6,1.02495737373921,0.01
25,1.1,1.73480962103094,0.61,0.737736040870974,0.01
25,1.1,1.73480962103094,0.62,0.56375080201434,0.01
25,1.1,1.73480962103094,0.63,0.278120997424605,0.01
25,1.1,1.73480962103094,0.64,0.00146316729943346,0.01
25,1.1,1.73480962103094,0.65,-0.13538018843095,0.01
25,1.1,1.73480962103094,0.66,0.754088045265511,0.01
25,1.1,1.73480962103094,0.67,1.30961762425118,0.01
25,1.1,1.73480962103094,0.68,1.08197241799186,0.01
25,1.1,1.73480962103094,0.69,0.986466360066272,0.01
25,1.1,1.73480962103094,0.7,0.802979198232996,0.01
25,1.1,1.73480962103094,0.71,0.608618009300514,0.01
25,1.1,1.73480962103094,0.72,0.349184917408615,0.01
25,1.1,1.73480962103094,0.73,0.0628690537696053,0.01
25,1.1,1.73480962103094,0.74,-0.152773225199713,0.01
25,1.1,1.73480962103094,0.75,1.15908706708193,0.01
25,1.1,1.73480962103094,0.76,2.17965939674069,0.01
25,1.1,1.73480962103094,0.77,2.05033943037253,0.01
25,1.1,1.73480962103094,0.78,2.1621491037524,0.01
25,1.1,1.73480962103094,0.79,2.19701866197887,0.01
25,1.1,1.73480962103094,0.8,2.28603007557289,0.01
25,1.1,1.73480962103094,0.81,2.35486253222688,0.01
25,1.1,1.73480962103094,0.82,2.45079773720913,0.01
25,1.1,1.73480962103094,0.83,2.54086421013552,0.01
25,1.1,1.73480962103094,0.84,2.64971726041625,0.01
25,1.1,1.73480962103094,0.85,2.75530433837213,0.01
25,1.1,1.73480962103094,0.86,2.87188945704761,0.01
25,1.1,1.73480962103094,0.87,2.98509214171835,0.01
25,1.1,1.73480962103094,0.88,3.10658528808777,0.01
25,1.1,1.73480962103094,0.89,3.21938403106496,0.01
25,1.1,1.73480962103094,0.9,3.33446986995439,0.01
25,1.1,1.73480962103094,0.91,3.43814162487126,0.01
25,1.1,1.73480962103094,0.92,3.53607691481234,0.01
25,1.1,1.73480962103094,0.93,3.62302419583799,0.01
25,1.1,1.73480962103094,0.94,3.70156178844,0.01
25,1.1,1.73480962103094,0.95,3.76737091419396,0.01
25,1.1,1.73480962103094,0.96,3.82581502869908,0.01
25,1.1,1.73480962103094,0.97,3.87463297649757,0.01
25,1.1,1.73480962103094,0.98,3.91367259142601,0.01
25,1.1,1.73480962103094,0.99,3.94434825781722,0.01
25,1.1,1.73480962103094,1,3.97216933001424,0.01
25,1.1,1.73480962103094,1.01,3.99081692092123,0.01
25,1.1,1.73480962103094,1.02,4.00696827533825,0.01
25,1.1,1.73480962103094,1.03,4.01892664240806,0.01
25,1.1,1.73480962103094,1.04,4.02931164623469,0.01
25,1.1,1.73480962103094,1.05,4.03742335482208,0.01
25,1.1,1.73480962103094,1.06,4.0440787047874,0.01
25,1.1,1.73480962103094,1.07,4.04836344085192,0.01
25,1.1,1.73480962103094,1.08,4.05425436842384,0.01
25,1.1,1.73480962103094,1.09,4.05695199548245,0.01
25,1.1,1.73480962103094,1.1,4.05875538971106,0.01
25,1.1,1.73480962103094,1.11,4.06142068475427,0.01
25,1.1,1.73480962103094,1.12,4.06423730989872,0.01
25,1.1,1.73480962103094,1.13,4.06502075935917,0.01
25,1.1,1.73480962103094,1.14,4.06556721665938,0.01
25,1.1,1.73480962103094,1.15,4.06540058470584,0.01
25,1.1,1.73480962103094,1.16,4.06580503605786,0.01
25,1.1,1.73480962103094,1.17,4.06588037437316,0.01
25,1.1,1.73480962103094,1.18,4.06569966311941,0.01
25,1.1,1.73480962103094,1.19,4.06623165260987,0.01
25,1.1,1.73480962103094,1.2,4.06646582179689,0.01
25,1.1,1.73480962103094,1.21,4.06528444334952,0.01
25,1.1,1.73480962103094,1.22,4.06609589875322,0.01
25,1.1,1.73480962103094,1.23,4.06293517627954,0.01
25,1.1,1.73480962103094,1.24,4.06403671565096,0.01
25,1.1,1.73480962103094,1.25,4.06437297637391,0.01
25,1.1,1.73480962103094,1.26,4.0664900713272,0.01
25,1.1,1.73480962103094,1.27,4.06622512855686,0.01
25,1.1,1.73480962103094,1.28,4.06672501965481,0.01
25,1.1,1.73480962103094,1.29,4.06497319644141,0.01
25,1.1,1.73480962103094,1.3,4.06578818114971,0.01
25,1.1,1.73480962103094,1.31,4.06763159706348,0.01
25,1.1,1.73480962103094,1.32,4.06867367623174,0.01
25,1.1,1.73480962103094,1.33,4.06712178346453,0.01
25,1.1,1.73480962103094,1.34,4.06567601648769,0.01
25,1.1,1.73480962103094,1.35,4.06423697215105,0.01
25,1.1,1.73480962103094,1.36,4.06388292524144,0.01
25,1.1,1.73480962103094,1.37,4.06308655298922,0.01
25,1.1,1.73480962103094,1.38,4.06552859019909,0.01
25,1.1,1.73480962103094,1.39,4.06710309748626,0.01
25,1.1,1.73480962103094,1.4,4.06717204373962,0.01
25,1.1,1.73480962103094,1.41,4.06509025465456,0.01
25,1.1,1.73480962103094,1.42,4.06541182402412,0.01
25,1.1,1.73480962103094,1.43,4.06501222978933,0.01
25,1.1,1.73480962103094,1.44,4.06356520037142,0.01
25,1.1,1.73480962103094,1.45,4.06367072650423,0.01
25,1.1,1.73480962103094,1.46,4.06490227974344,0.01
25,1.1,1.73480962103094,1.47,4.06320299280863,0.01
25,1.1,1.73480962103094,1.48,4.06416897756191,0.01
25,1.1,1.73480962103094,1.49,4.06310770884668,0.01
25,1.1,1.73480962103094,1.5,4.0633885460126,0.01
25,1.1,1.73480962103094,1.51,4.06511457263535,0.01
25,1.1,1.73480962103094,1.52,4.06494857712029,0.01
25,1.1,1.73480962103094,1.53,4.06504863636199,0.01
25,1.1,1.73480962103094,1.54,4.06617274069194,0.01
25,1.1,1.73480962103094,1.55,4.064888402782,0.01
25,1.1,1.73480962103094,1.56,4.06390250101346,0.01
25,1.1,1.73480962103094,1.57,4.06471943867211,0.01
25,1.1,1.73480962103094,1.58,4.06588733856923,0.01
25,1.1,1.73480962103094,1.59,4.06681618702358,0.01
25,1.1,1.73480962103094,1.6,4.06641833006417,0.01
25,1.1,1.73480962103094,1.61,4.06671787018121,0.01
25,1.1,1.73480962103094,1.62,4.06680823740432,0.01
25,1.1,1.73480962103094,1.63,4.068030307767,0.01
25,1.1,1.73480962103094,1.64,4.06700630409472,0.01
25,1.1,1.73480962103094,1.65,4.06826981742677,0.01
25,1.1,1.73480962103094,1.66,4.06776758064246,0.01
25,1.1,1.73480962103094,1.67,4.06722443962518,0.01
25,1.1,1.73480962103094,1.68,4.06897974918635,0.01
25,1.1,1.73480962103094,1.69,4.0659232916602,0.01
25,1.1,1.73480962103094,1.7,4.06527439713649,0.01
25,1.1,1.73480962103094,1.71,4.06472183186186,0.01
25,1.1,1.73480962103094,1.72,4.06629790086672,0.01
25,1.1,1.73480962103094,1.73,4.06830974885107,0.01
25,1.1,1.73480962103094,1.74,4.06811298637197,0.01
25,1.1,1.73480962103094,1.75,4.06871498173679,0.01
25,1.1,1.73480962103094,1.76,4.0697628696764,0.01
25,1.1,1.73480962103094,1.77,4.06872760040148,0.01
25,1.1,1.73480962103094,1.78,4.06772994428304,0.01
25,1.1,1.73480962103094,1.79,4.0671720995732,0.01
25,1.1,1.73480962103094,1.8,4.06631689551597,0.01
25,1.1,1.73480962103094,1.81,4.06639190811311,0.01
25,1.1,1.73480962103094,1.82,4.06570027988404,0.01
25,1.1,1.73480962103094,1.83,4.06589948678851,0.01
25,1.1,1.73480962103094,1.84,4.06447541528998,0.01
25,1.1,1.73480962103094,1.85,4.06578458426493,0.01
25,1.1,1.73480962103094,1.86,4.06503205716936,0.01
25,1.1,1.73480962103094,1.87,4.06704355221751,0.01
25,1.1,1.73480962103094,1.88,4.06754662710822,0.01
25,1.1,1.73480962103094,1.89,4.06771706821115,0.01
25,1.1,1.73480962103094,1.9,4.06794514914215,0.01
25,1.1,1.73480962103094,1.91,4.06866805706153,0.01
25,1.1,1.73480962103094,1.92,4.07000656336362,0.01
25,1.1,1.73480962103094,1.93,4.06755716407458,0.01
25,1.1,1.73480962103094,1.94,4.06671012948949,0.01
25,1.1,1.73480962103094,1.95,4.06785761320422,0.01
25,1.1,1.73480962103094,1.96,4.06596177150776,0.01
25,1.1,1.73480962103094,1.97,4.06470631603719,0.01
25,1.1,1.73480962103094,1.98,4.06457281533723,0.01
25,1.1,1.73480962103094,1.99,4.06619126446752,0.01
25,1.1,1.73480962103094,2,4.06574982565865,0.01
26,0.2,0.0511938268203712,0,0.0511938268203712,0.01
26,0.2,0.0511938268203712,0.01,0.0503850230017118,0.01
26,0.2,0.0511938268203712,0.02,0.0502715268326684,0.01
26,0.2,0.0511938268203712,0.03,0.0509546543266923,0.01
26,0.2,0.0511938268203712,0.04,0.051231872160737,0.01
26,0.2,0.0511938268203712,0.05,0.0516986079266508,0.01
26,0.2,0.0511938268203712,0.06,0.0509682565187187,0.01
26,0.2,0.0511938268203712,0.07,0.0499338472475284,0.01
26,0.2,0.0511938268203712,0.08,0.0497214111611874,0.01
26,0.2,0.0511938268203712,0.09,0.0503007876391432,0.01
26,0.2,0.0511938268203712,0.1,0.0492530752327988,0.01
26,0.2,0.0511938268203712,0.11,0.0478514245711553,0.01
26,0.2,0.0511938268203712,0.12,0.0475428995102474,0.01
26,0.2,0.0511938268203712,0.13,0.0469574377791609,0.01
26,0.2,0.0511938268203712,0.14,0.0471902440272534,0.01
26,0.2,0.0511938268203712,0.15,0.0455510493871726,0.01
26,0.2,0.0511938268203712,0.16,0.0442060467535954,0.01
26,0.2,0.0511938268203712,0.17,0.044376139123858,0.01
26,0.2,0.0511938268203712,0.18,0.0440580853315843,0.01
26,0.2,0.0511938268203712,0.19,0.0436144706626104,0.01
26,0.2,0.0511938268203712,0.2,0.0427620832968583,0.01
26,0.2,0.0511938268203712,0.21,0.0423400929274983,0.01
26,0.2,0.0511938268203712,0.22,0.0415767917435509,0.01
26,0.2,0.0511938268203712,0.23,0.042145381606657,0.01
26,0.2,0.0511938268203712,0.24,0.0398047058245222,0.01
26,0.2,0.0511938268203712,0.25,0.0402315019408798,0.01
26,0.2,0.0511938268203712,0.26,0.0395349763912679,0.01
26,0.2,0.0511938268203712,0.27,0.0394804800085455,0.01
26,0.2,0.0511938268203712,0.28,0.0379927802399658,0.01
26,0.2,0.0511938268203712,0.29,0.0373593722563487,0.01
26,0.2,0.0511938268203712,0.3,0.0370139008999662,0.01
26,0.2,0.0511938268203712,0.31,0.0363632036273851,0.01
26,0.2,0.0511938268203712,0.32,0.0367524474179144,0.01
26,0.2,0.0511938268203712,0.33,0.0371712714987911,0.01
26,0.2,0.0511938268203712,0.34,0.0362324235358755,0.01
26,0.2,0.0511938268203712,0.35,0.0342749377240028,0.01
26,0.2,0.0511938268203712,0.36,0.0333520415982471,0.01
26,0.2,0.0511938268203712,0.37,0.030593267698128,0.01
26,0.2,0.0511938268203712,0.38,0.0284793127927746,0.01
26,0.2,0.0511938268203712,0.39,0.0270949758802999,0.01
26,0.2,0.0511938268203712,0.4,0.0250277435194081,0.01
26,0.2,0.0511938268203712,0.41,0.0236491590994572,0.01
26,0.2,0.0511938268203712,0.42,0.0235870399748709,0.01
26,0.2,0.0511938268203712,0.43,0.0205577158353666,0.01
26,0.2,0.0511938268203712,0.44,0.0186008662548286,0.01
26,0.2,0.0511938268203712,0.45,0.0176944498266553,0.01
26,0.2,0.0511938268203712,0.46,0.0184606038575576,0.01
26,0.2,0.0511938268203712,0.47,0.0180173415564207,0.01
26,0.2,0.0511938268203712,0.48,0.0155922981817835,0.01
26,0.2,0.0511938268203712,0.49,0.0157966374053615,0.01
26,0.2,0.0511938268203712,0.5,0.0147486240160358,0.01
26,0.2,0.0511938268203712,0.51,0.0124997202099378,0.01
26,0.2,0.0511938268203712,0.52,0.0091591682849015,0.01
